search_date,content
2022-03-08,"
上海大学坐标嘉定校区1号楼（即封控管理楼)它真的有在一点一点变好官方的通知虽迟但到餐饭正在逐步改善，今天还发放了饮料和酸奶一日三餐都有大白送到门口每日都有一次大白上门的核酸检测（和大白说“轻一点 我害怕”，他真的会温柔很多）每天在阳台晒晒温暖的太阳看看阳台外面很温暖的世界我比任何人（或者说大多数未被封控的人)都希望能够早日“解封”虽然有的时候会害怕但是我相信，一切都会好起来的不管是这个学校，还是这次疫情我一直相信，一切都会好起来的 2上海·上海大学(嘉定校区) 
"
2022-03-08,"
                    上海这疫情……有点难顶啊 ​                "
2022-03-08,"
XYG电子竞技俱乐部听说最近上海疫情比较严重，好像都有职业选手被隔离了，弟弟们最近能不出门就不要出门啦，保重保重🙏🙏🙏 ​                "
2022-03-08,"
                    最近香港的疫情巳经到了相当严重的程度，已对内地行成严重的影响，上海的情况也不乐观，很多区域都有不同疫情扩散，周边时有学校、商场、医院等关停，老百姓为了生计出门工作学习购物都忧心重重，当然上海的疫情还是在管控之中。我今天想说的是：社会上的各种公共车辆由各单位部门负责防疫工作措施，但適 適打车就完全不一样了，车主外地人为主，外地牌照为主，车况情况可想而知，谁负责消毒杀菌，又🈶️谁来负责监督检查呢？如果疫情从这条线上传播查找源头更加困难！还有马路上的共享单车也是一个大问题，虽然电视上有报道，某些路段某个停车点有专人负责消毒杀菌，但绝大多数车辆和停放点是无人把守管理，可以说是做做样子，这也是一个重要的传播媒介之一，希望市领导和有关部门拿出具体的措施，该停业整顿也是对百姓的生命安全负责！ 
"
2022-03-08,"
                    上海这b疫情我去，，我学校附近小区有确诊整个小区封了，，关键是这个小区有很多，，我们学校走读生，，， ​                "
2022-03-08,"
停课啊 怎么？想让我跟疫情比命长¿ ​                "
2022-03-08,"
                    上海的疫情还是有点严重，希望她能快点控制住。今天外出又看到一条被人伤害后抛弃的小奶狗，后来泡了点羊奶粉去车子下面找它，它不见了，找了下，它去了一家理发店角落里，说刚刚进来，身上有伤，应该是人为的。想想最残酷的总是我们人类，看到它喝了点羊奶，安慰，能在理发店总比外面好。人类是生物链的最高端，拥有对动物的生杀大权，但是我们总要最低的底线人性。天下的流浪狗狗，猫猫，都是我们人类抛弃的缘故。或许新冠病毒让我们人类反思我们总要敬畏一一点东西，但是人类呀，我们是每个人都学会反思了吗？天下众生皆有生命。如果你拥有权利伤害任何动物的时候，想想如果它们临死前多想活下来呀！孟子和荀子就辩论人之初善还是恶。我心里还是选择倾向善良的吧，否则会有多么绝望呢？最后还是祈祷疫情快点弥散，一切生灵皆平安。 
"
2022-03-08,"
                    【3月7日8时-3月8日8时#西安新增9例本土确诊病例活动轨迹#详↓】根据疾控等部门流调情况，现将3月7日8时-3月8日8时我市新增的9例本土确诊病例的公共场所活动轨迹公布如下（戳图查看）。请与我市公布的病例轨迹有交集的人员，尽快主动向社区、单位、宾馆等报告，配合做好集中隔离、居家隔离、健康监测、核酸检测等各项防控措施。要继续坚持科学佩戴口罩、不握手、勤洗手、常通风、少海淘，尽量不去人群密集、空气不流通的场所。如出现发热、干咳、乏力、嗅觉减退、味觉减退、鼻塞、流涕、咽痛、结膜炎、肌痛和腹泻等新冠肺炎相关表现，不带病上班、不参加社会活动、不乘坐公共交通工具、不打网约车等，戴好口罩，及早到附近医院发热门诊按规定就医，配合开展核酸检测、流行病学调查，向医生告知活动史、风险人员及进口货物接触史和身体异常情况，不自行购药、服药。#西安疫情##陕西新增11例本土确诊病例##上海新增本土确诊3例无症状15例# 
"
2022-03-08,"
                    【3月7日8时-3月8日8时#西安新增9例本土确诊病例活动轨迹#详↓】根据疾控等部门流调情况，现将3月7日8时-3月8日8时我市新增的9例本土确诊病例的公共场所活动轨迹公布如下（戳图查看）。请与我市公布的病例轨迹有交集的人员，尽快主动向社区、单位、宾馆等报告，配合做好集中隔离、居家隔离、健康监测、核酸检测等各项防控措施。要继续坚持科学佩戴口罩、不握手、勤洗手、常通风、少海淘，尽量不去人群密集、空气不流通的场所。如出现发热、干咳、乏力、嗅觉减退、味觉减退、鼻塞、流涕、咽痛、结膜炎、肌痛和腹泻等新冠肺炎相关表现，不带病上班、不参加社会活动、不乘坐公共交通工具、不打网约车等，戴好口罩，及早到附近医院发热门诊按规定就医，配合开展核酸检测、流行病学调查，向医生告知活动史、风险人员及进口货物接触史和身体异常情况，不自行购药、服药。#西安疫情##陕西新增11例本土确诊病例##上海新增本土确诊3例无症状15例# 
"
2022-03-08,"
                    上海 疫情都在家门口了 这是在干什么 ​                "
2022-03-08,"
VLOG Vlog08｜上财封校日记 1st ☑️疫情盲盒他终于抽到我们了#研究生日常# ｜@上海财经大学 LDami1930的微博视频 ​                "
2022-03-08,"
                    上海这个疫情对我这种天天横跨三个区上下学的人很不友好，真的会吓🙃 ​                "
2022-03-08,"
这个防疫我是看不懂了，静安那个是咋来的源头是哪哇 ​                "
2022-03-08,"
                    昨天车钥匙弄断了，今天笔记本屏幕碎了…我真地在想是不是它俩给我挡了什么灾这疫情上海一时半会也回不去了，杭州也去不了我这屏幕是要先坏一阵子了 ​                "
2022-03-08,"
                    最近上海疫情严重了，椰椰记得加强个人防护哦椰椰女神节快乐椰，你永远都是我心里的女神 "
2022-03-08,"
#上海 疫情#谢谢您 我们数学老师怕停课疯狂赶进度 都快成傻子了什么也听不懂 ​                "
2022-03-08,"
                    上海疫情又来了 ​                "
2022-03-08,"
#国内旅行# 疫情两年，骑行六次，滚遍全国，总能把疫情甩在身后，所以朋友称滚叔，是一位老练的老游击队员。没想到这次的新冠狡猾得很，直接占了滚叔老巢，如今是有家不能回了。（附上海封控、管控小区不完全名单）#滚遍天下# ​                "
2022-03-08,"
                    上海疫情这个爆出来的速度。。。珍惜每个能回家的夜晚 ​                "
2022-03-08,"
                    钢蹦的、物业的、盒马的、花卷的女神节礼物。虽然疫情让人焦头烂额，但生活还要继续。老张从上海回北京，北京的街道找了他，以他的名字建了一个群，里面有6个人为他服务；然后今天北京又有疫情，我又因为他回来要做2次核酸，真是互相伤害、互相嫌弃！ ​                "
2022-03-08,"
#沈阳疫情#从上海回沈阳需要隔离吗 ​                "
2022-03-08,"
 什么时候居家办公呀 ​                "
2022-03-08,"
                    宁波针对上海回来的开始实行3加11管控了刚刚黄码变绿码，又要被隔离了#宁波##宁波隔离##3加11# 2宁波 ​                "
2022-03-08,"
                    ♥️早安，少爷的早餐今日早餐安排酱油沾白煮蛋➕带骨肠➕蔬菜粥➕小番茄➕甜瓜➕血橙➕牛奶➕补铁棒棒糖➕岁畅小卫士这几天上海的疫情不稳定老母亲看着都着急接孩子的时候看到家长们不带口罩我内心都感到焦虑真的有很多人觉得疫情不严重了嘛？男孩子的后遗症你了解过吗？哎，做不到要求别人我们只能自身加强防护增加自己的抵抗力比起学习成绩，真的是健康最重要希望一切快过去！平平安安上学今天也要加油哦！#吃货的可爱生活#早餐#不可辜负的美食#天天晒早餐#好好吃饭##早餐# 
"
2022-03-08,"
#哈尔滨疫情# 哈尔滨香坊区最新本土确诊，3月5日自梅州乘GS6587抵达上海浦东机场，停留约六个小时，乘HO1261于当晚返回哈尔滨。 ​                "
2022-03-08,"
 下班回到家，发现小区门口的两栋楼被封了，几天前是我们隔壁两栋楼被封了，因为有人去过盒马鲜生，这次听说是密接，妈呀，别一早醒来小区被封了… ​                "
2022-03-08,"
                    昨天跟老板提了离职的事情  好些天前就想说了  但他这些天天天跑外勤  我找不到合适时间  昨天聊其实也没怎么细聊  算是简单的挽留了一下 然后说随后再说  然后就去跑他的个体户去了  感觉在敷衍我  昨晚下班出地铁后  皮姐问我要去吃饭吗（吴走之后  平时我俩都是直接各回各家了）  我说不知道吃什么    想回去煮个红薯吃  今天早上皮姐要买烧饼 问我要不  我说不要带  皮姐非说来一个吧  下午饿了可以嚼嚼  此时 我在想昨天下午老板可能跟皮姐微信聊了这个事情  想让皮姐先劝劝我？毕竟皮姐我们是什么都可以讲的 昨天早上上班路上我只是跟皮姐说 这一个月40W的目标我完成不了  没有这个能力  不能耽误了这个店铺   老板今天早上又是嘱咐完皮姐订货的事情 就又走了   上午绪姐倒是跟我聊了聊  基本是安慰的话吧  什么现在大盘状态都不好呀 你也是小白自学呀  不要自己给自己压力呀  吧啦吧啦一堆  我只想跟老板好好聊聊  老板好认真考虑一下我的决定  可是老板每天心里都只有他的个体户  天天还跑得噶开心   哎  但是 我 好 难 呀最近上海的疫情好像蛮严重的  每天都在新增 多个学校开始核酸了   今天晚上进小区的时候  大门口站了好多人  给我吓得   第一反应  完蛋  封小区了  但是好像没看到防护服  也没看到警察呀  诶 好像可以自由出入小区  那进去吧  走了几步看到学校里灯火通明（平时每天回来只有门卫室亮灯 上海的中学没有晚自习）  门口也站了好多人 走到门口时才知道  啊 原来是在核酸呀  下午5点发布会通报的静安区  这晚上就开始核酸准备  也太快了吧  同事的儿子上小学  也在准备核酸  放学都没让回家  后来估计是连夜核酸准备不充足 最终通知是今晚先回家  明天核酸 同住人与学生一起12天健康管理  这意外的假期  不用上班真好  昨晚下班  今晚下班  都感觉人好少   没啥人都  不会是隔离了吧 
"
2022-03-08,"
白举纲 bjg #白举纲人间失格音乐剧# 【音乐剧开🎫信息汇总】@白举纲 主演的中文原创音乐剧《人间失格》2022春夏巡演季即将开启，巡回城市及开🎫信息汇总如下：2022年5月27日-28日｜温州·温州大剧院 O网页链接2022年6月03日-04日｜上海 ·上海保利大剧院O网页链接2022年6月11日-12日｜厦门·厦门嘉庚剧院  O网页链接 O网页链接2022年6月17日-18日｜福州·海峡文化艺术中心 O网页链接2022年6月23日-26日｜广州·广州大剧院 O网页链接2022年7月07日-16日｜上海 ·上海大剧院  （待开）2022年7月29日-30日｜东莞·东莞玉兰大剧院 （待开）2022年8月05日-06日｜长沙·梅溪湖国际文化艺术中心 （待开） 2022年8月12日-13日｜成都·成都城市音乐厅 （待开）2022年8月19日-20日｜重庆·重庆大剧院 （待开）2022年8月26日-27日｜深圳·深圳保利剧院 （待开）2022年9月02日-03日｜南宁·广西文化艺术中心 （待开）2022年9月09日-10日｜宁波·宁波文化广场大剧院 （待开）2022年9月23日-24日｜合肥·肥东大剧院 （待开）2022年9月29日-30日｜杭州·杭州临平大剧院 （待开）2022年10月07日-08日｜昆明·云南省大剧院 （待开）2022年10月14日-15日｜天津·天津大剧院 （待开）2022年10月21日-29日｜北京·北京保利剧院 （待开）（附转🎫信息汇总帖链接O网页链接）请各位菜菜们认准官方购🎫渠道，保护自身信息和财产安全，做好疫情防护，安全出行哦！ 
"
2022-03-08,"
                    希望疫情早点结束#核酸检测现场live配乐#】@上海政法学院 "
2022-03-08,"
#杨浦疫情# 谁知道长海医院是什么情况吗？骨科门诊可以去看嘛？？ ​                "
2022-03-08,"
                    48h了检测报告都出不来的感觉是什么感觉？ 2上海 ​                "
2022-03-08,"
                    上海疫情加重，杭州政策今晚收紧，作为一个上上周去过的人，我的健康码黄了 ​                "
2022-03-08,"
                    半熟恋人 真的会上头啊！！！！最近上海疫情好严重hp好多学校都封了我们所有人都在期待停课，但是bl好像不放，不存在停课了今天又扣耳朵了里面好痛又在流脓水那样的东西刚刚涂了药 超级清凉 希望明天早上就能好了（然后明天接着手欠继续扣）最近两天那位好像有点尴尬说真的 见面很尴尬哪都尴尬 ，他在这两天之前没出现的时候，我感觉我效率还挺高，然而这两天效率真的很低好困。想不到了睡觉了 
"
2022-03-08,"
上海南方新村真的要被封14天嘛#闵行疫情 ​                "
2022-03-08,"
                    疫情非常时期，防疫和经济两手都要抓，两手都不能放松，实在是太不容易了。我们只有时时谨慎处处小心，保护好自己，不给自己惹病毒，也不给国家添麻烦。上海，加油💪全国，挺住！#长三角一家亲# "
2022-03-08,"
#涿州发现3例确诊病例#【紧急通知！#外地人员来保返保最新政策#】#来返保人员需持48小时内核酸阴性证明#近期全国疫情呈点多、面广、频发特点，3月7日0—24时，全国本土确诊病例175例，新增无症状感染者443例。甘肃疫情存在扩散外溢风险，我省多市疫情叠加，我市发生清苑、涿州疫情，防控形势严峻。为确保广大人民群众健康安全，保定市疾病预防控制中心紧急提示如下：一、时刻关注发生疫情地区 主动报备截止3月8日13时，全国共有高风险地区11个。分别为天津市滨海新区、内蒙古呼和浩特市（新城区、回民区、土默特左旗）、山东省青岛市 （莱西市）、山东省威海市（经济技术开发区）、广东省东莞市（大朗镇）。中风险地区共144个。分别为天津市 西青区、河北省邢台市清河县、内蒙古自治区呼和浩特市（新城区、回民区、玉泉区、塞罕区、土默特左旗、和林格尔县）；内蒙古自治区 包头市（ 昆都仑区、青山区）；内蒙古自治区 呼伦贝尔市 满洲里市；吉林省 吉林市丰满区；吉林省 延边朝鲜族自治州 珲春市；黑龙江省 鸡西市 鸡东县；黑龙江省 牡丹江市 绥芬河市；黑龙江省 黑河市爱辉区；上海市（徐汇区、普陀区、嘉定区、松江区；江苏省 苏州市 姑苏区）；江苏省 苏州市 张家港市； 江苏省 连云港市 海州区；山东省 青岛市 莱西市；山东省威海市 环翠区；山东省 威海市经济技术开发区、威海火炬高技术产业开发区；湖北省 （武汉市 江岸区、武昌区、青山区、东湖高新区）；广东省 （深圳市 罗湖区、南山区、宝安区）；广东省 东莞市 （虎门镇、大朗镇）；广西壮族自治区 防城港市 防城区；四川省 成都市 （高新区、天府新区）；云南省 （临沧市镇康县、红河哈尼族彝族自治州 、河口瑶族自治县、德宏傣族景颇族自治州、瑞丽市）；陕西省 西安市（ 新城区、碑林区、莲湖区、曲江新区）；甘肃省 兰州市 兰州新区。鉴于当前的疫情形势，建议广大市民近期非必要不前往中高风险地区或有本土病例报告的地区，如必须前往，请全程做好个人防护，返保后要向社区主动报备，并接受相应的健康管理措施。二、来保返保人员均需持48小时内核酸阴性证明  持健康码绿码根据我市当前严峻复杂的疫情形势，为进一步贯彻“外防输入、内防反弹”的总策略和“动态清零”的总方针，进一步落实“四早”原则，压实“四方”责任，严防疫情输入我市。从即日起，来保返保人员均需持有48小时核酸检测阴性证明、持健康码绿码；未持有核酸检测阴性证明的在各交通卡口、车站等现场采样，登记基本信息后方可进入我市，抵保后于48小时内在本地主动再进行一次核酸检测。如有政策调整，另行通知。三、做好自我健康监测关注个人和家人的身体健康状况，尤其近期有市外旅居史的人员，或接触过市域外来返保人员的，一旦出现发热、干咳、乏力、嗅（味）觉减退等不适症状，请立即做好个人防护，就近到设有发热门诊的医疗机构就诊，主动告知旅居史、接触史，就诊途中避免乘坐公共交通工具。按照《中华人民共和国刑法》《中华人民共和国治安管理处罚法》《中华人民共和国传染病防治法》等相关法律法规，单位和个人瞒报、知情不报，违反疫情防控规定，导致疫情传播或者其他严重违法后果的，应当依法承担民事、行政、刑事责任。（保定疾控） 
"
2022-03-08,"
#话剧谋杀启事# 因疫情无法前往，现出上海黄埔剧场中剧场的2张话剧票：《谋杀启事》2022中文版 3月13号下午两点，2排1座 3座（连着的）。推理女王阿加莎 ​                "
2022-03-08,"
OK。所有人正常上课。西位学子在家隔离。我真的谢。我生物等级考直接玩球。886跳楼了。这福气给你你要不要。。。 ​                "
2022-03-08,"
                    再发一次杭州对上海3+11的规定。大家出差之前都先了解一下当地的防疫政策哦。#杭州# ​                "
