search_date,content
2022-03-29,"
 "
2022-03-29,"
#浦东疫情# 足不出户指的是不出家门，不要走出家门到楼道、地下车库、露天区域等小区户外空间活动，比如散步运动、聚集攀谈、遛宠物等。居民要拿快递、扔垃圾，可以由小区物业或志愿者上门协助。#上海要求封控管理期间人员足不出户# 加油，希望快快好起来！#长三角一家亲# ​                "
2022-03-29,"
                    曾经我为自己出生在上海 生活在上海这片土地感到庆幸和自豪 每当她出现任何负面声音的时候 我总愿意拍着胸脯 站出来为她澄清 因为我爱我的家乡但现在 越来越让我感到难过的是 她真的变了 她选择对老百姓们的问题不闻不问 只讲究面子 只讲究所谓的数据好看 只在乎他们眼中所谓的大局可能是我肤浅吧 我真的不明白 上海她首先是上海人的上海 之后才应该是全国 乃至全世界的上海 不是吗因为上海的失误 影响了周边这么多城市 我们也真的深感抱歉 很难过造成了其他城市这么多人的困扰 这么多家庭的遗憾那些独居在家 身患重病 无法操作APP的老人们真的会每个都得到帮助吗？那些高风险地区的小区真的可以合理管控 避免交叉感染的风险吗？在一周前我甚至还有信心 想等她好起来 可现在 她真的会变好吗？#浦东疫情# 
"
2022-03-29,"
                    今早听闻噩耗说要提前管控，一上午换了三个平台，无数家店，一家也没买上，中午午饭也没吃，就跑去超市买东西（真的很贵啊），排队排了一个多小时，买完就赶回去上班，晚上下班抱着电脑主机拎着菜赶回来，到家坐了几分钟又冲了三家超市，把空荡荡货架上能用的东西都带走了，现在腿软的摊着。为啥这么急着买物资呢？因为两天前我刚结束14天居家，吃自热火锅和泡面吃吐了，因为上海总是延长居家隔离时间，因为这疫情管控措施让我非常没有安全感 
"
2022-03-29,"
#浦东疫情#需要帮助的请在上海抗疫超话里发帖求助，希望各位网友转发扩散。 ​                "
2022-03-29,"
#深圳疫情#外省输入，深圳疫情又反弹了，哈哈哈哈，就是没有尽头的，不要想什么早封控早结束。 上海这一波结束了，也会有其它疫情源头的。真的不要抱有什么幻想！毕竟封控策略就好比保守治疗，只能延缓罢了~~不能从源头上解决这个问题~旅游业，演出业，运输业，酒店业等基本要死了~~ ​                "
2022-03-29,"
#浦东疫情#  疫情 #疫情防控# @上海发布 @人民日报 "
2022-03-29,"
@上海 一个十八线小城市都懂防止疫情外溢//@淮南帮: 淮南 #淮南生活# 我们一定能够战胜疫情 "
2022-03-29,"
                    ？//@psychopath_日常失忆ing://@废猴_续作期待ver://@·人類不宜飛行·:上海，浦东新区人民医院疑似发生院感？？转发求证… #浦东疫情# #支援上海# "
2022-03-29,"
viko 我希望我喜欢的选手们在这个疫情肆虐的时代能够平安健康就好了，之前看比赛就发现队员们轮番生病，这两天比赛小兔鼻音很重直播也没有声音，我家离上海大概一个半小时的车程，上海现在的疫情真的非常严重，连带着我们城市也中招了，我也是才知道 我家这26号有一个无症状患者去了我家附近的超市，那位患者28号查出阳性，我跟我妈27号还去了那个超市，以前从没觉得这些东西离我这么近，希望接下来的时间俱乐部能好好照顾选手们的健康！！爷要活到夏天看他们继续冲锋！！！！跟tm抑郁症斗争了这么多年我就明白了一个道理，只有健康活着才能创造更多的奇迹！！！我爱viko超话 我永远的快乐老家 
"
2022-03-29,"
                    //@一起去遨游太空吧: #浦东疫情# #上海透析# 求助目前已经三天未透析的奶奶和爷爷出现了不程度的水肿了。救救我们帮忙转发谢谢！                "
2022-03-29,"
//@福禄寿喜吉祥茶:唉//@老梅梅梅 :两年前还是这样的→  //@M大王叫我来巡山 :这玩太大了吧//@腐格格 :豪赌啊//@于赓哲 :这次疫情让我发现上海的段子手不比天津的少//                "
2022-03-29,"
 自网友，上海一小区居民不肯戴口罩，医护人员去劝说，不听，还殴打防疫人员...L不人云亦云2021的微博视频 ​​​                "
2022-03-29,"
                    【八方奔赴，共战疫情！#谢谢来驰援的你们#！】目前，我国疫情防控形势仍然严峻复杂，吉林、上海、福建等地的疫情牵动人心。医疗队紧急驰援、蔬菜包陆续运抵、援助物资不断运来…困难面前，各地伸出援助之手↓↓#请相信中国人的团结#，“我们来了”，携手战疫，愿疫情早日消散！  L人民日报的微博视频 ​​​ 
"
2022-03-29,"
                    天天闲出屁的我刚跟我爸妈讲了热搜上看到的新闻：上海疫情、飞机失事找到黑匣子要两年才能出调查结果、中国短道速滑退出世锦赛 ​                "
2022-03-29,"
                    医生隔栅栏给被封女子双眼皮拆线医生隔栅栏给被封女子双眼皮拆线#12  L爱搞笑的大G的微博视频 ​                "
2022-03-29,"
                    好难过，这是2022的上海//@cee逸:好难过.........#浦东疫情# "
2022-03-29,"
                    上海和深圳这次处理的差距怎么这么大呢。。#浦东疫情# #深圳疫情# "
2022-03-29,"
                    随着国内疫情形势的变化，部分网友通过微博平台发布疫情相关求助信息。为了能够使这些求助信息得到及时救助，微博将联合相关单位开通抗疫救助通道。求助用户在超话  长春抗疫求助 上海抗疫求助 吉林抗疫求助中，可按照图片指引，带话题词，发布求助信息。或包含信息如下：【姓名】：【现居地址】：【求助描述】：1.病症描述：是否发热、咳嗽等，尽可能详细描述。2.现状描述：是否就医困难、药品急需、生活必备物资短缺，以及老幼病残孕等特殊群体的紧急救助需求。【联系方式】：微博呼吁广大网友不要在抗疫求助通道超话内发布与求助信息无关的内容，以便真实求助信息可以第一时间被关注和上报。同时，在个人信息公布后提高警惕，谨防上当受骗。 
"
2022-03-29,"
                    //@胡娟的头当皮球: //@也是撒撒啊:#浦东疫情#  "
2022-03-29,"
                    上海这波疫情已经越来越离谱了离谱到我在浙江的姐姐都发信息问我多囤点菜具体的离谱事例不限于什么整个小区都是阳性 ​                "
2022-03-29,"
#南宁疫情#wcnm上海回来不隔离，全南宁的大学生谢谢你妈生出你这么个玩意儿 ​                "
2022-03-29,"
 什么时候才能有曙光呀要发霉了呀～主要现在每天为了抢菜烦恼，累死累死上海加油呀～ ​                "
2022-03-29,"
                    心疼  "
2022-03-29,"
#浦东疫情#🙏🙏希望上海疫情赶紧好起来，上海的小伙伴要多多注意 ​                "
2022-03-29,"
#浦东疫情#保护好自己，做好防护。网上好多自以为是的“高贵”上海人引发了血雨腥风的骂战今天热搜看见了实实在在有人味需要帮助的普通上海人……希望所有普通人平安健康 ​                "
2022-03-29,"
#抗击疫情 央企行动#【上海联通全力做好通信保障助力疫情防控】                "
2022-03-29,"
#浦东疫情#  @人民日报 @上海发布 //@校长不想去水星学物理:#浦东疫情#  @人民日报 @上海发布 @                "
2022-03-29,"
                    //@孤喃:#浦东疫情#@上海发布 "
2022-03-29,"
#上海新增确诊96例无症状4381例# #上海疫情求助# @人民日报 @央视新闻 @紫光阁 @张文宏医生 "
2022-03-29,"
                    【八方奔赴，共战疫情！#谢谢来驰援的你们#！】目前，我国疫情防控形势仍然严峻复杂，吉林、上海、福建等地的疫情牵动人心。医疗队紧急驰援、蔬菜包陆续运抵、援助物资不断运来…困难面前，各地伸出援助之手↓↓#请相信中国人的团结#，“我们来了”，携手战疫，愿疫情早日消散！  L人民日报的微博视频 ​​​ 
"
2022-03-29,"
所以上海疫情发展至今，网上都显得异常平静。                "
2022-03-29,"
#浦东疫情#   诶 作孽 我理解那种感觉 求爷爷告奶奶 心里悲凉 很多时候我们想为亲人做一点事 却发现自己能力远远不够处理这些突发的、涉及公共资源的、会被踢皮球的情况，再加上血浓于血的急切，内心就是悲凉。                "
2022-03-29,"
 帮转                "
2022-03-29,"
                    //@孤喃: #浦东疫情# 疫情开始2年还有这种发生，我都感到羞耻。                "
2022-03-29,"
#浦东疫情#  #上海# "
2022-03-29,"
                    南宁加入对上海骂骂咧咧队伍#浦东疫情# ​                "
2022-03-29,"
 #浦东疫情#  "
2022-03-29,"
 什么时候才能去上迪士尼 2青岛·海尔工业园 ​                "
2022-03-29,"
#浦东疫情#不敢上微博了求求上海好起来，求助的人都能得到救援 ​                "
2022-03-29,"
消息又滞后了，上海疫情已经这么厉害了嘛屯粮食封锁在家保命是第一要义 ​                "
2022-03-29,"
现在上海有高风险地区吗？ ​                "
2022-03-29,"
                    //@十六夜被销户了: //@大脸跳蚤爱开米:大伯伯走的太冤了。。直到现在 医院或者浦东疾控都没主动打来过一个电话我们只想要一个说法 老人家这几天到底经历了什么  #浦东疫情##血透# @上海发布 @浦东发布 @浦东疾控 @警民直通车-上海 @警民直通车-浦东 @上海卫生健康监督 "
2022-03-29,"
                    //@围观也是个体力活:谁来救救老百姓！//@·人類不宜飛行·:上海浦东，隔离点数百人睡地板上纸板箱，没有其他保暖措施。不知道怎么才能帮到他们 #浦东疫情# "
2022-03-29,"
@上海发布 @浦东发布 //@Elainehey_10:#浦东疫情# "
2022-03-29,"
#浦东疫情#希望抓紧时间吧，现在不仅是上海本市了，也影响到很多其他省市 ​                "
2022-03-29,"
#职场# day 37 疫情之后，商业环境重构已经是不争的事实，如何入手重构，是现如今全球经营者必须要面对和思考的东西，干什没？如何干？在什么时间？在哪里干？客户是谁？以及跟别人比，优势是什么？等等问题，而其中一个最重要的环节就是如何找到能干这个事的人，我最近发现传统的招聘模式已经过时，新兴的招聘玩法，招聘模式也发生了微妙的变化！大家说你们认同嘛？其实，这种变化的核心已经从能干事向干专业的事的人转变，这个过程看似简单，但是却很为难经营者和招聘人员，因为这也要求他们的专业素养要跟上，社会变，疫情来，工作模式，做事模式都变了，这些自然也在跟着变，你们说呢？我是小编灯灯，大家想找工作，可以直接搜微信公众号：传灯会，要是工作迷茫，不知道如何下手，如何面试等等问题都可以咨询我哦，我在等你们哦 #招聘# #校园招聘# #上海招聘# 2上海 
"
2022-03-29,"
#浦东疫情#上海发布底下的评论都是和谐美好，充满希望。只有微博才能看到真的民声民怨。每天刷一下微博看一下大家骂上海政府才放心。 2上海·大华地区 ​                "
2022-03-29,"
                    我真的服了...为什么从上海来南宁能不隔离直接出门的啊还去逛了市中心上海疫情现在有多严重自己不清楚吗...看了看大家发的消息那个人好像还是红码...人晕了人在学校坐牢，疫情从天上来怕是毕业之前都走不出去了 ​                "
2022-03-29,"
#浦东疫情#我还买了上海的快递  怎么办   ​                "
2022-03-29,"
#南京日记# 南京。晴。10~21℃。        呼呼的风，居然升温了。江宁明天地铁公交恢复，这一轮疫情算是结束了，南京效率还是很高。小区也赶紧撤围挡吧，现在出个门都要绕一大圈，小门全关了。        今天出快报，忙了一整天，每个月也就这一天最紧张，心里有点怵，终于七点多交了，本周还有经营分析，好几个报告，还好这周六天，忙完可以过个小长假了。下班打电话给老妈，他们又做核酸，到村里做了，小县城每次比谁都紧张。        上海昨天4500+，开始封闭浦东，无数关于它的段子，也有不少反应买不到菜的。晚上看到说政府已经送菜了，不愧是大上海，还是很快的。感觉上海疫情不好，我们就哪也去不了了，各地都在点状出现病例，一个比一个严。2020年清明节我还去了太原，今年成为了我第一次不能出门的清明节。离谱。        牡丹，木香，晚樱，木绣球，清明节也还是赏花的好季节。那就待在这座城市赏花吧，我爱南京。 2南京 
"
2022-03-29,"
                    //@HeatherPan:为老人默哀🙏 ，比病毒更可怕的是正常生活秩序的打乱。在很多的突变和未知情况下的应对能力和管理能力，就像战争年代时面对未知战斗的指挥能力，很遗憾，这个我心目中最好的城市让人失望了……请大家共同努力吧，为了不再有这样的次生苦难发生。#浦东疫情#  "
2022-03-29,"
                    //@拿橘子跑2022:西安地铁热搜，一个月。。上海地铁夹死人，热搜都没有。。这里头问题很大//@渐渐被你吸引12345:想起了当初西安疫情，一个女生要卫生巾大白没法给的的视频，热搜第一了一天 "
2022-03-29,"
#浦东疫情#谁敢相信这是2022年啊，不管是长春还是上海，简直就是魔幻 ​                "
2022-03-29,"
                    //@一起去遨游太空吧: #浦东疫情# #上海透析# 求助目前已经三天未透析的奶奶和爷爷出现了不程度的水肿了。救救我们帮忙转发谢谢！                "
2022-03-29,"
 //@大脸跳蚤爱开米:大伯伯走的太冤了。。直到现在 医院或者浦东疾控都没主动打来过一个电话我们只想要一个说法 老人家这几天到底经历了什么  #浦东疫情##血透# @上海发布 @浦东发布 @浦东疾控 @警民直通车-上海 @警民直通车-浦东 @上海卫生健康监督 @STV新闻坊 "
2022-03-29,"
                    可恶的疫情，赶紧滚蛋上海疫情防控发展到现在这个地步是我没想到的，实在不应该啊。苦了基层，没日没夜连轴转加班成了寂寞沙洲冷。看到了很多求助，觉得好无奈啊，求助者有求助者的无奈，医院有医院的无奈，为啥不能两全呢？提醒最近要去上海就医的人员，先和一罐联系是否接收，不要到了上海看不了病回家又要隔离。啥时候能看到希望啊 
"
2022-03-29,"
#浦东疫情#评论感觉严重两极分化啊。。。怎么一部分说上海很好另一部分感觉都是世界末日了。。。到底哪头是真的。。。 ​                "
2022-03-29,"
#浦东疫情#  "
2022-03-29,"
                    //@小Fi爱刷牙 : #浦东疫情# 普通老百姓太惨了 "
2022-03-29,"
#浦东疫情#关了10天，变化如下：1.土豆从2块钱一斤涨到10块钱一斤2.外卖，闪送可以叫到到20块配送费但无人接单3.买菜从我挑菜变成菜挑我4.从可以在小区里自由活动到不能出户，但是没有志愿者5. 网上的谣言变成了预言政府的行为并不透明，方仓医院，控制菜价，其他省市支援，这些在官媒都没有提过@上海发布 
"
2022-03-29,"
#浦东疫情#  #上海# "
2022-03-29,"
                    上面的领导睁睁眼看看上海吧！这是2022年的上海吗！民不聊生啊！#浦东疫情# "
2022-03-29,"
#浦东疫情# 按照上海新冠疫情防控部门的要求，3月28日凌晨5时至4月1日凌晨5时，浦东新区所有住宅小区实施封闭式管理，所有人员足不出户，人员和车辆只进不出。真的害怕疫情成为常态啊！！ #上海浦东市民足不出户的一天# L女球波多的微博视频 ​                "
2022-03-29,"
#浦东疫情#吴凡，你想要的经济发展看到了吗？拿命换来的。准备好弃医从商了吗？上海一封全球都不转了呢 ​                "
2022-03-29,"
                    //@张木马本马://@著名网黄猫日://@dudulee的浪里格朗://@Vin_Chu: //@火烧云老板娘:拜托啊大家帮忙转转啊，不能透析是真的会要人命的//@一起去遨游太空吧: #浦东疫情# #上海透析# 求助目前已经三天未透析的奶奶和爷爷出现了不程度的水肿了。救救我们帮忙转发谢谢！                "
2022-03-29,"
#浦东疫情#  @吴刚de微博 @吳京 @王思聪 @作家陈岚 @冯小刚 @陈思进 社会需要你们的发声，是不是个男人，勇敢地站出来                "
2022-03-29,"
 #浦东疫情# "
2022-03-29,"
 转需                "
2022-03-29,"
#浦东疫情#  @人民日报 @上海发布 @                "
2022-03-29,"
                    //@幼小闲接: @浦东发布 @上海发布 帮转                "
2022-03-29,"
                    不如杀了我吧😆//@Gummy11:清零满28天 上海未来十年不用开学了吧//@Carathy雨:今年不会也搞mc的线上毕业典礼吧//@飚汁锅包肉:没有大学读就算了 怎么毕业典礼也要没了 上海政府+疫情 你们欠我的2022拿什么还。。。                "
2022-03-29,"
#上海北蔡疫情# #浦东疫情# "
2022-03-29,"
                    //@HeyJacR:太可怕了，这就是现在的现实，普通人群的生活现状应该被更多人关注，而不是天天虚无的吹捧。。  #浦东疫情# "
2022-03-29,"
                    上海这个b疫情真的会让人有囤货的焦虑，现在买挂面买午餐肉都是按箱买的，爸妈其实蛮希望隔离在家不上班的，但我真的想想今后的职业，再出现这样的情况，可能就是爸妈在家我在医院不见天日 ​                "
2022-03-29,"
                    //@一起去遨游太空吧: #浦东疫情# #上海透析# 求助目前已经三天未透析的奶奶和爷爷出现了不程度的水肿了。救救我们帮忙转发谢谢！                "
2022-03-29,"
#浦东疫情#上海加油，疫情退散 ​                "
2022-03-29,"
 //@大脸跳蚤爱开米:大伯伯走的太冤了。。直到现在 医院或者浦东疾控都没主动打来过一个电话我们只想要一个说法 老人家这几天到底经历了什么  #浦东疫情##血透# @上海发布 @浦东发布 @浦东疾控 @警民直通车-上海 @警民直通车-浦东 @上海卫生健康监督 @STV新闻坊 "
2022-03-29,"
#浦东疫情##浦西提前到今晚封控消息不实# 【网友实拍上海一小区机器狗背着喇叭 宣传科学防疫】3月29日，上海一小区内住户拍下一机器狗背着喇叭宣传科学防疫的画面。（海客新闻）#上海要求封控管理期间人员足不出户# L人民日报海外版-海外网的微博视频 ​                "
2022-03-29,"
                    人祸//@啃糖醋白骨的御小p: 又一位无法及时得到救治的老人去世吗…怎么可以混乱成这样…啊#浦东疫情# "
2022-03-29,"
                    晚上小区刚解封  直奔超市🤣上海这次封控决战！浦东封完 马上浦西封了！！多备点菜吃的吧各位 没办法 不怕一万，就怕万一啊！！真的是拼手速#上海##松江# 2上海·松江区 Ll白色枫车l的微博视频 ​                "
2022-03-29,"
#浦东疫情#河南的病例大部分都是从上海来的，可见上海疫情多严重，上海的领导都是吃屎的 ​                "
2022-03-29,"
                    //@可这一点都不cool:#浦东疫情#  病人平等                "
2022-03-29,"
#浦东疫情# @浦东发布 @上海发布 "
2022-03-29,"
有多少外地人已经对这座城市失望了？有多少本地人开始对这座城市失望了？有多少人盼着头顶的乌云早点散开？ ​                "
2022-03-29,"
 //@也是撒撒啊:#浦东疫情#  "
2022-03-29,"
 #浦东疫情#普通老百姓太惨了 "
2022-03-29,"
                    //@本仙女不含防腐剂:#浦东疫情#  #上海# "
2022-03-29,"
#南宁疫情#前有深圳老表后有上海阿哥，横批，别想放假 ​                "
2022-03-29,"
#居家隔离##上海加油# 加油加油 辛苦的大白大蓝们 希望疫情早日过去 我们都可以回到洒满阳光的教室里 2上海 ​                "
2022-03-29,"
#万宁疫情#还是上海人高贵是吧都几百例疫情来海南居然不用隔离。直接去吃吃喝喝太棒了。不愧是金融中心。搞得我不用回家了，估计都不用扫墓了。本来在校封校都自闭了。就等清明回家放松放松 2海口·海南经贸职业技术学院 ​                "
2022-03-29,"
                    //@二次元宅喵: #浦东疫情# "
2022-03-29,"
#浦东疫情#  天啊 "
2022-03-29,"
                    //@营养师顾中一://@胖子王振华:3月上海疫情，再次把这个帖子转下。 囤货的我，囤了大部分的东西，只是万万没想到半个月了（目前还在继续中） 再有一个额外冰柜（90L的）基本冻品够用。新鲜菜只能是高价或者闹钟抢了 "
2022-03-29,"
#苏尚卿#我觉得没啥啊这没啥可塌的啊🤔不会有人想狙729吧话说最近因为上海疫情，729确实生意特别好 ​                "
2022-03-29,"
                    //@住在楼上的欧气小姐姐:#浦东疫情##血透# @上海发布 @浦东发布 @浦东疾控 @警民直通车-上海 @警民直通车-浦东 @上海卫生健康监督 @STV新闻坊 #浦东疫情##血透# @上海发布 @浦东发布 @浦东疾控 @警民直通车-上海 @警民直通车-浦东 @上海卫生健康监督 @STV新闻坊 "
2022-03-29,"
 //@沈阳玉林串串香浑南奥体店: #浦东疫情# "
2022-03-29,"
                    //@校长不想去水星学物理:#浦东疫情#  @上海发布 @人民日报 "
2022-03-29,"
 再记录下这个疫情时代下不同小区的样子。有的小区在拼命揭露和发布小区里的各种矛盾，和居委的，和志愿者的，还有殴打大白的。有的小区在众筹资金发给保安、保洁和其他辛苦守护小区的人，然后找自媒体宣传。小区房价和你的邻居是什么样是紧密相连的。 ​                "
2022-03-29,"
 "
2022-03-29,"
@人民日报 @上海发布 #浦东疫情#  "
2022-03-29,"
                    //@深绿色的空中花园:只能帮忙求助了，诶  "
2022-03-29,"
#浦东疫情# 祝好。大学还挺想去上海的 ​                "
2022-03-29,"
#浦东疫情#这也是上海要留给自己的尊严?热搜可以直接换成上海疫情好的吧 ​                "
2022-03-29,"
                    //@Lynn_Mo:#浦东新区人民医院院内感染#  //@躲在龟壳里的小蜗牛:#浦东新区人民医院# 我妈妈26号说隔壁病房确诊，今天护工先被拉走隔离，后外婆确诊。现医院让我妈妈自行回家隔离//@攻女士:是真的，我外婆住院也不幸感染，老人患有脑梗老年痴呆生活不能自理，疑由护工传染。                "
2022-03-29,"
#浦东疫情#  "
2022-03-29,"
 "
2022-03-29,"
                    上海的这一次操作实在看不清，魔都  ​                "
2022-03-29,"
                    帮帮他们！//@一起去遨游太空吧: #浦东疫情# #上海透析# 求助目前已经三天未透析的奶奶和爷爷出现了不程度的水肿了。救救我们帮忙转发谢谢！                "
2022-03-29,"
                    帮转！ #浦东疫情# "
2022-03-29,"
                    【八方奔赴，共战疫情！#谢谢来驰援的你们#！】目前，我国疫情防控形势仍然严峻复杂，吉林、上海、福建等地的疫情牵动人心。医疗队紧急驰援、蔬菜包陆续运抵、援助物资不断运来…困难面前，各地伸出援助之手↓↓#请相信中国人的团结#，“我们来了”，携手战疫，愿疫情早日消散！L人民日报的微博视频 ​                "
2022-03-29,"
章瑞虹愿上海疫情早日清零，愿偶像早日登台营业 ​。 ​                "
2022-03-29,"
                    【#浦东加油# #上海加油# 】当前，上海这座超大城市正迎来抗疫的关键之战，防控措施不断得到优化。每一个“守沪者”，你们的辛苦不会白费，你们的坚守终会收获美好，期待大上海早日重回繁华！#上海# #疫情防控# ​​​​                "
2022-03-29,"
 "
2022-03-29,"
我恨我气//@抖森真的萌得只有三岁://@火华社de小叶子Vina:#杨学锦#终于上热搜了，江苏省知识产权局退休副局长杨学锦违反疫情防疫规定，从上海到南京后，拒绝酒店隔离，被专车送回小区，因阳性，全小区700多户陪同封控隔离。南京秦淮区13轮核算检测直接沦为笑话 ​​​                "
2022-03-29,"
                    上海疫情                "
