search_date,content
2022-05-03,"
                    科技整体制造弃民（一个老师讲座里的观点，最近深有感触），我妈妈那个年纪的人不会用手机，可在疫情时代不会点智能手机就没法出门啊，还有前段时间上海老人因为不会用智能手机所以没办法买到蔬菜和粮食我有点害怕，因为我一直处于大多数人的行列中，可是谁没有老的一天，谁没有一天被排除出大多数人行列的一天，社会真的越来越开放越来越包容了嘛如果真的包容了，那不应该是为所有人都提供选择嘛，而不是默认所有人都能灵活运用手机希望每个人每个群体都能自由自在的生活我要继续多读点书，我真的有还多困惑啊 
"
2022-05-03,"
                    甜甜的恋爱真的是可以保质期好多年呀上海疫情出不去，我哥游戏之余陪我看了两个超治愈系的电影一直能感受到爱与被爱你是我的幸运甜甜的恋爱 ​                "
2022-05-03,"
#李易峰#如果没有疫情，现在我应该在成都或者上海又或者北京了吧，差不多八年的时间里，还没见过真人我期待的绿海 ​                "
2022-05-03,"
                    感觉现在全国各地都是疫情 就算上海解封了 感觉还是哪都跑不了后悔三月初我哥叫我去重庆我说不去了 救命 好想粗去玩啊 也不知道六月份能不能跟猪琦去趟云南耍了 ​                "
2022-05-03,"
                    人家说感恩，@澎湃新闻 你一个上海媒体不停宣传“人家说感恩”，是觉得理所应当？还是情商太低，上海不该好好谢谢这些医疗队吗？ "
2022-05-03,"
#去年的今天##说走就走的旅行# ​#五月的五月天# ​#疫情赶快好起来吧# ​我觉得自己真的是绝世大冤种，居家隔离46天解封，现在又要居家隔离，解封未知。想念去年的今天，一场说走就走的旅行，一段属于自己的风景，从上海到南京，路过的苏州，没到的杭州。全程都是傻眼猫咪迷路。为什么新街口有我24个出口，全程晃荡半个小时没有找到正确的出口，在总统府逛了两个小时，其实找不到出口，迷路了[破涕为笑]还有一个迷惑的体质，我去那个地方就下雨，那天南京雨下得好大啊，却我特别想念的。 L伊利亚特之祭的微博视频 
"
2022-05-03,"
  怎么可以这样？！真的是无法理解 "
2022-05-03,"
                    海纳百川，有容乃大！来了的就别想着走！ #全国两会# "
2022-05-03,"
                    上海黄浦区2名干部因疫情防控履职不力被问责O您当前的访问行为存在异常，请核实后再试 ​                "
2022-05-03,"
                    北京1例新冠阳性感染者因3次上公厕，引发了3例续发病例，进而引发了近40例感染者。以后上公厕都需要核酸检测证明了，可是云核酸最快也要6小时才能出结果，这不要把人憋死吗？如果真的实行这个规定，随地大小便的群体肯定会增加的。万一是阳性患者。传染面更大，需要三思而行啊！[呲牙][呲牙][呲牙]#财经##北京# 
"
2022-05-03,"
                    如果不是因为干程序猿 疫情以后不想待上海了 想去南京 ​                "
2022-05-03,"
                    虹口区有房源的麻烦联系一下吧，疫情后第一时间搬家呢，吴淞路，四川北路，四川中路，海宁路这些地方的房源最好#上海租房超话##上海租房# ​                "
2022-05-03,"
                    希望🙏康复之后疫情结束/祝他能回家治疗，不要再被困在上海了 ​                "
2022-05-03,"
                    长长的黑暗隧道尽头一定是光，按照阴阳的逻辑，当下每一刻都是两面组成的，从情绪的角度讲，阳为快乐、阴为不快乐，所以，你是不是有选择性了呢，处境怎么样，全在于自己，那颗心。[爱心]这次疫情上海人民真的太不容易了，加油致敬每一位在疫情下的中国人🌹 ​                "
2022-05-03,"
                    不让阳性转走让阴性隔离？是不是有病在干什么？？@上海发布 //@最近想吃拉面: //@最近想吃拉面:同杨浦区三门路358弄20号楼 楼里504阳快两周多了居委会没有任何强制措施带走，拖到今天导致我们整栋楼因为这一户阳性要去住隔离仓，这种不强制带走阳性反而去强制带走阴性。                "
2022-05-03,"
                    上海疫情是不是要好了啊蔬菜都便宜了现在团购价 八斤的蔬菜只要48元相比前段时间的价格 这个48元八斤的 简直就便宜多了 ​                "
2022-05-03,"
#隔离日记# 第53天五月第三天#返乡# 想念回家的日子今天心情非常好，一口气看了好多集#冰与火之歌# ，越来越震撼了 2上海 ​                "
2022-05-03,"
                    //@苏轻言: //@止谣君:3月22日疫情发布会，市卫健委邬主任介绍上海是有应急预案的，不知里面有没有封城预案。按说体制内的，“底线思维”这个词应该听过无数遍了吧？//@AC洛迦王子:笑抽。再措手不及，有当年武汉措手不及？再认识不清，有当年武汉一无所知？到现在了，居然还是这个调调。                "
2022-05-03,"
                    甚至于上海这次疫情拉胯，暴露出来，也是好事。上海一个这么重要的大城市，经济中心，管理居然这么混乱，晚暴露，不如早暴露。 ​                "
2022-05-03,"
                    大家想看看等这波疫情过后，这些人被如何判罚？//@我是希尔瑞思:已经累计454位了，今天重症新增99位，危重新增32位。精准共存派造了大孽了。//@森哥看霸都:长春0死亡，上海死亡人数快500了                "
2022-05-03,"
                    在疫情防控的战场上，每天都有暖心的故事发生，通过一场场爱的奔赴，为防疫一线的战士们注入抗击疫情的强大力量。上海的一位马琴容阿姨，用自己的暖心料理，连续30多天为社区工作人员与志愿者送上温暖，也鼓舞着他们继续坚守阵地。真情暖心，这是很值得我们学习的一起上@亚一YAYI 微博分享有趣暖心故事吧#亚一有爱电台上线啦##因为有爱 星意倍至# 
"
2022-05-03,"
                    这都是去年的视频了时间好快好怀念希望上海早日走出疫情 LMr医生-的微博视频 ​                "
2022-05-03,"
                    //@·子顾·:#赵露思捐赠物资援驰上海# 希望疫情早日结束大家都平平安安的 "
2022-05-03,"
                    //@·子顾·:#赵露思捐赠物资援驰上海# 希望疫情早日结束大家都平平安安的 "
2022-05-03,"
                    //@·子顾·:#赵露思捐赠物资援驰上海# 希望疫情早日结束大家都平平安安的 "
2022-05-03,"
                    //@·子顾·:#赵露思捐赠物资援驰上海# 希望疫情早日结束大家都平平安安的 "
2022-05-03,"
                    上海疫情被封第快记不清天人的心里有着尚不存在的地方，痛苦会进入这些地方，以使它们能够存在。今天分享一本书而已 ​                "
2022-05-03,"
                    时间在我们这一边，现在的形势，我们完全不需要干什么。上海疫情管理虽然拉胯，但是还有半个月左右，肯定能完全控制住了。 ​                "
2022-05-03,"
                    //@Margaret-_: 太感同身受了  虽然不是在上海  但一样受着明里暗里没有理由的限制规则    一切为了疫情  要无条件接受 不然就是交给派出所   法规和人权这段时间简直不存在的                "
2022-05-03,"
                    上海的人能不能别瞎跑了？有疫情还往家跑是干嘛 ​                "
2022-05-03,"
                    疫情结束能抢到彩虹合唱团的票吗，好想去听现场，不知道手速能不能抢的过现在的上海人。 ​                "
2022-05-03,"
                    真的不要因为好奇或者其他和我讨论上海疫情了多关心我，多爱我吧我一粒微尘，已经很努力了 ​                "
2022-05-03,"
                    上海的各种骚操作数不胜数，让人哭笑不得。还一直以国内最发达城市自居，这次算是底裤都被扒下来了！ #全国两会# "
2022-05-03,"
                    上海疫情中的退休人员（2022年5月3日）上海人民一定要有大局意识，特别是六十出头的广大上海退休工人兄弟，不要以为自己有退休工资封多少天也无所谓、不要以为国家有免费医疗染病后治疗也不用自己掏钱、不要轻信流言新冠病毒是大号流感就放松警惕性。部份退休人员一天到晚到楼道口抽烟（不带口罩），个别退休人员甚至聚众闲聊、闲逛！当下最关不在家里的就是您们这样的群体，让人非常不安。坚决不出门！坚决不出门！！坚决不出门！！！重要的事情说三遍。 
"
2022-05-03,"
                    胆子真大啊//@历史探秘:这…..//@幼小闲接: 每次都是处理居委负责人，SH跨区这么多奶头肉，区级包括以上的LD真的没有参与”统筹规划”么 "
2022-05-03,"
                    在上海被疫情偷走了春天 ​                "
2022-05-03,"
                    做好疫情期间居民基本健康服务 上海闵行古美社区成立四大工作组O央广网 ​                "
2022-05-03,"
                    今天看到了很多的负能量，也给自己带来了很大的压力，希望上海会越来越好，感觉12345慢慢好打了，京东也慢慢加快了进程，希望快递快点恢复，地铁快点恢复，可以见到好久没见得阿爸姆妈，可以去来福士喝恋暖初茶，可以去徐家汇吃太二酸菜鱼，高价团购滚蛋，外地喷子滚蛋，希望我的希望都可以实现，大家都能幸福，安安#北京疫情# @看看新闻KNEWS 
"
2022-05-03,"
                    //@·子顾·:#赵露思捐赠物资援驰上海# 希望疫情早日结束大家都平平安安的 "
2022-05-03,"
                    许个愿，上海疫情快快结束🙏 ​                "
2022-05-03,"
 #封城# 為了清零//@妖灵妖:转发微博                "
2022-05-03,"
                    //@·子顾·:#赵露思捐赠物资援驰上海# 希望疫情早日结束大家都平平安安的 "
2022-05-03,"
                    //@·子顾·:#赵露思捐赠物资援驰上海# 希望疫情早日结束大家都平平安安的 "
2022-05-03,"
                    如何成为一名国际超模？！#帅哥##疫情下的上海人生活现状##变装##如何成为一名国际超模##巴黎世家##模特##氛围感# LMedusa美杜莎工作室的微博视频 ​                "
2022-05-03,"
#嘉定区# 大半夜，这是什么操作 L顾顾爱吃草莓的微博视频 ​                "
2022-05-03,"
#江阴疫情#有些尬吹的，被关个三天就以为自己体会过隔离的苦了。动不动就拿人家上海说事，上海旁就你江苏一个省啊？井底之蛙@安家情报局 ​                "
2022-05-03,"
#永车微视角# 【#司机绕路带湖北医护看外滩夜景#】近日，上海。一位司机接到下夜班的湖北援沪医疗队员，特地深夜绕路，开过外滩和南京东路步行街，请大白们看看上海的夜景。谢谢你们守护上海，疫情之后再来尽兴游玩！@人民日报 L人民日报的微博视频 ​​​                "
2022-05-03,"
 #上海疫情求助# @今日闵行 @上海发布 @人民日报 @共青团中央 @央视新闻@上海发布 "
2022-05-03,"
                    哎，上海疫情到现在了，还出现这些神操作。                "
2022-05-03,"
                    今年 所有的事情总是给我一种魔幻感和不真实感好像我不是身处上海 不是只身一人来实习 不是因为疫情而被封在家里一个月 感觉一切感觉都有点错乱了封控刚开始时家里也在疫情 亲戚朋友们也在被封控 以为全国和我们一样 都处于无法正常生活的环节 然后如今一个月过去了 亲戚朋友们早已解封 每每看到朋友圈 微博别人发出去玩的照片 工作的照片 甚至没有什么内容的户外照片 都让我觉得宛如隔世 原来 全国 大多数人都还是在正常生活的啊。 
"
2022-05-03,"
#抗疫求助#  上海抗疫求助 @上海发布 "
2022-05-03,"
                    《大型都市求生节目-第33集》之在饿了一个月后同时收到政府投喂的老母鸡和生抽酱油是一种什么样的神仙体验#疫情下的上海人##疫情下的生活##露营# 2上海 ​                "
2022-05-03,"
 啊啊啊啊啊啊啊啊啊啊到底什么时候可以正常去医院挂号看病复查……再加上生理期肚子疼死外加上吐下泻，布洛芬也没用，真的生不如死的感觉 ​                "
2022-05-03,"
@人民日报 @央视新闻 @紫光阁  凤城二村也危！楼栋连号感染。杨浦区控江街道防疫几乎变相躺平。阳楼15天没做核酸了，且不是独门独栋上门核酸。阳性感染如果不愿去方舱就可以不去。但是控江路的老小区根本没有居家隔离的条件，很多公用厨房、卫生间，下水道、烟道都是通的。 #上海疫情求助# #                "
2022-05-03,"
                    疫情下，上海南汇8424西瓜开售，糖度价格均高于去年 @新浪新闻 O疫情下，上海南汇8424西瓜开售，糖度价格均高于去年 ​                "
2022-05-03,"
                    好久好久没化妆了→_→不洗头也没洗脸～～躺吃躺吃的这一个半月，希望体重能恢复 ​​​                "
2022-05-03,"
                    //@阿超_港媒视点:【#上海2名干部防疫履职不力被问责# 】据“廉洁上海”3日消息，黄浦区半淞园路街道党工委书记顾建莺，党工委副书记、街道办事处主任漆小云在疫情防控工作中，对辖区全员核酸筛查组织不力、阳性感染者转运不及时、保供物资管理混乱等问题负有责任，对全……。O网页链接 "
2022-05-03,"
                    《上海276万人封控！与此同时，一个好消息传来，14亿人收到喜讯》上海276万人封控！与此同时，一个好消息传来，14亿人收到喜讯O网页链接 封控要加强不能急于求成，巩固稳定疫情是坚持的关键 ​                "
2022-05-03,"
                    cp今天一家人去了星海，还坐了旋转木马。我一直想在海边坐旋转木马，但我现在回家都是“寒冬腊月”，十一回去也是大降温，星海公园那儿的游乐设施都没有staff。虽然大连疫情反反复复，但她关于疫情最大的烦恼就是“奶茶店没上新品”。在一些吉林上海北京打工人群里她显得如此格格不入。 ​                "
2022-05-03,"
                    //@雄大评装修:回复@小m_时尚生活:可以的 ，快递恢复就发货 我也等着，购买加我微：zxqb2004//@小m_时尚生活:上海能过疫情发货吗//@雄大评装修:有几个套餐，可以加我微：zxqb2004 团购这个产品 618优惠提前享//@淡花之气:多少钱？                "
2022-05-03,"
                    📒蚝油加老抽腌制十分钟烤十分钟出图中的烤鸡以及烤鸡翅😂快试试看吧🐶#疫情##上海##隔离##网红菜谱大赏##隔离日记# 2上海 ​                "
2022-05-03,"
@中国新闻网 @光明日报 @紫光阁 @谷爱凌 @人民日报  上海杨浦疫情防控一塌糊涂，现在阳性太多居然要把健康人送去方舱隔离？？！#十天不测核酸#一边拆方舱，一边把健康人送进方舱#                "
2022-05-03,"
#南铁微视角#【#司机绕路带湖北医护看外滩夜景#】近日，上海。一位司机接到下夜班的湖北援沪医疗队员，特地深夜绕路，开过外滩和南京东路步行街，请大白们看看上海的夜景。谢谢你们守护上海，疫情之后再来尽兴游玩！@人民日报 L人民日报的微博视频 ​                "
2022-05-03,"
                    //@阿超_港媒视点:【#上海新增本土死亡病例20例平均年龄83.95岁#】新华社记者从5月3日举行的上海市新冠肺炎疫情防控新闻发布会上获悉，5月2日，上海新增本土死亡病例20例，平均年龄83.95岁。20位患者合并有多种急慢性基础疾病和晚期肿瘤，包括伴全身广泛转移的皮肤隆突性纤维肉瘤、膀……。                "
2022-05-03,"
#发现间谍线索及时拨打12339# 让上海2500万人承受疫情，受饿、得病，乃至失去生命、让疫情散播到全国各地的上海市政府算不算间谍？不懂，就问一下 ​                "
2022-05-03,"
                    正准备下单买新音箱，付款前想想还是试试旧音响吧，没准好了呢。清明假期拿去专柜检修说要寄到上海（国内唯一售后点），想着上海疫情就没寄，没想到音响居然自愈了，狂喜！ ​                "
2022-05-03,"
#林俊杰官宣世界巡回演唱会# 一转眼三年过去了！疫情快点结束吧@林俊杰 上海加油！上海等你啊 "
2022-05-03,"
                    台湾疫情一定守不住的！原来能守住靠的是台商从上海大量进物资，现在上海陷入疫情，台湾失去外援，一定守不住，最后一定是躺平。                "
2022-05-03,"
                    太康县新冠肺炎疫情防控指挥部关于来（返）太车辆和人员管理的通告 根据当前疫情防控严峻复杂形势，为有效阻断疫情传播，保障人民群众生命安全和身体健康，经太康县新冠肺炎疫情防控指挥部研究决定，5月3日13时以后，从郑州、上海以及其他中高风险地区来（返）太车辆一律劝返或者司乘人员接受集中隔离。                           太康县新冠肺炎疫情防控指挥部                                                       2022年5月3日 
"
2022-05-03,"
#郑州疫情# 上海🌪郑州这两年我真的… ​                "
2022-05-03,"
                    在家30天了 长蘑菇ing疫情#上海# L拯救内心小人人计划的微博视频 ​                "
2022-05-03,"
#合肥火灾#我说怎么听到外面那么多警车的声音。。。上次听到这么多警车的声音还是因为那个去上海一日游的老头，我还以为又有疫情了，结果是这事。。。。哎 ​                "
2022-05-03,"
                    一次疫情，心态反复无常等待安好，鼓起勇气再回上海叭学还是要上的 ​                "
2022-05-03,"
                    //@鋼筆様子:抗疫求助 //@老方有腔调:我朋友的外公，这么大年纪在方舱没人管@上海发布 #上海疫情求助#抗疫求助 "
2022-05-03,"
                    本人优秀事迹：在上海疫情期间，通过正常渠道，作为团长，联系沟通店家、邻居、跑腿三方，顺利组织完成了一次肯德基的团购，缓解了邻居们由于长期封闭而带来的精神压力，满足了大家心灵与物质的需求，促进了社会的和谐发展。 ​                "
2022-05-03,"
                    上海市工业企业复工复产疫情防控指引（第二版）O上海市工业企业复工复产疫情防控指引（第二版） ​                "
2022-05-03,"
 #上海3日新增本土死亡病例16例##上海新增本土确诊260例无症状6051例# @上海发布 @今日闵行 @人民日报 @莘庄莘事 上海市闵行区莘城公寓万科业委会的人，我想问问你们睡得着觉吗❓❓❓我长这么大没见过这么不要脸的人，一个小区一百多栋楼的快递外卖分拣消杀工作，万科的业委会一天活都没干过❗️你们也好意思说出“小区消杀都是业委会负责，志愿者只是协助”的话❓这十八天我们小区只有志愿者在工作❗️消杀队是居民自发组织，消杀的工具是消杀队自费购买，连防护服都是每个志愿者自带的❗️业委会连一件防护服都没有给，干活的业委会的人我一个都没见到。今天区里来人视察❗️倒是业委会主任副主任来摆拍了，还要所有功劳揽到自己头上❗️❗️❗️每天的消杀工作都有PDF和照片记录，业委会的人没干过一天活，见过不要脸的没见过这么不要脸的❗️图一这个大白和后面站着的红衣男人均为业委会摆拍，干活的蓝衣志愿者被赶到旁边站着❗️图二为我和我妈妈昨天前往志愿者工作时遇到的清况❗️图三是业委会的人将功劳都揽在自己头上的聊天记录❗️图四图五都是我们小区消杀队的近日工作日志纪录❗️图六为万科物业连最基础的手套都无法提供，需要志愿者捐献的纪录❗️图七到十八为近日志愿者工作时拍下的照片和已经结束工作时的合影❗️一个业委会的人都没有❗️以及今天业委会摆拍，住在附近楼的居民看不下去骂人的视频❗️O网页链接 O网页链接 2上海·莘城公寓 
"
2022-05-03,"
                    //@AC蓦然回首:草菅人命做美国药的小白鼠，令人发指的罪行！//@陆锡鑫: 感染突破六十万，死亡接近五百人。就问魔都#张邬吴#，特孝药物有何用。//@陆锡鑫:多方搜了一下，截止今天本轮累计死亡454例。武汉疫情以后，全国各省屡有爆发，怎么都没死人？唯独引进美国“特孝”药后的上海死了这么多                "
2022-05-03,"
                    封控Day33 | 撑过emo，晚餐回归，可乐翅根。shot on Fujifilm x-pro2 + XF50mm/F2 + Godox V1 @X-SPACE富士影像共享空间 @富士数码影像世界 @富士胶片中国 @Godox神牛 #隔离日记# ​                "
2022-05-03,"
                    上海疫情再不好 冰红茶都要放过期了吧 ​                "
2022-05-03,"
                    本人 因为这个破比疫情一个多月没上班了   真他妈服了上海  影响太大了 山东全部沦陷 服了服了 ​                "
2022-05-03,"
                    我宝宝为小猫咪戴好小口罩，还用小口水巾都包的严严实实的我问她，宝宝你为什么这样呀她说明天又要做核酸了，小猫咪也要去做核酸，我要给她穿好防护服，不然小猫咪感染了，是会死掉的，我要保护它真的又好笑又心酸#疫情下长大的孩子# 2上海 ​                "
2022-05-03,"
                    信任#精彩片段##影视剪辑##电影二创榜# L搞笑眉的微博视频 ​                "
2022-05-03,"
                    就当Pyq和微博都在到处被人转发。。煽动情绪时候。。有人问她疫情封城前住哪里了吗。。是啊。。上海容不下一个孤独漂泊的女人。。那我是不是应该写写在巴黎不断被拆帐篷的流浪者们#反转# ​                "
