search_date,content
2022-03-22,"
主要是无症状感染很多，需要大规模筛查，所以才如此严峻无症状感染者和确诊病例都是受到感染的人群，但是二者的临床症状、处理方式等方面都存在一定不同之处。无症状感染者在某种意义上被认为是处于确诊病例的潜伏期，或轻型确诊病例的人群。尤其是对于新型冠状病毒以及它的变异毒株而言，尽早发现无症状感染者对于自身的生命健康，以及维护社会公共卫生安全具有重要意义。安安心心呆在家里，听从安排，配合筛查，早日结束疫情😷 
"
2022-03-22,"
                    三年之后又三年，三年之后又三年 ​                "
2022-03-22,"
                    人生悲惨太多，听听音乐，找回一些快乐，很难超越的奥黛丽赫本。#这届年轻人为什么睡不着##面对空难公众如何缓解悲痛情绪# L陈震-融资难找华振的微博视频 ​                "
2022-03-22,"
难道还要继续2+2+2+2无限循环吗，就离谱啊 2上海 ​                "
2022-03-22,"
                    //@NOBARA玫:闵行区浦江镇，从3.12号封控至今，已经做了7次核酸，明天还要继续做，村里有一家小菜店，整个村几千人只能在那里买菜，村里面大多数都是外地人，本地人可以办出入证进出，外地人不可以，村里封控不严，总有人从小路偷偷的出去，晚上再回来，做核酸全靠自觉，很多人都不做核酸，                "
2022-03-22,"
and不想云毕业想留下美好的纪念 ​                "
2022-03-22,"
 地主家没粮了，蔬菜已经断了两天了，连续好几天的泡面吃的都上火了，晚上正式加入抢菜大营 ​                "
2022-03-22,"
天啊，上海挺住 ​                "
2022-03-22,"
                    作为一个土生土长的上海人，不得不说这波疫情真是坍台啊坍台一个华亭宾馆的漏洞把那么多年辛苦建立起来的城市管理口碑消耗殆尽需要有人出来担责上海加油！ ​                "
2022-03-22,"
因为疫情，我跟老板理论了一番公司员工不带口罩的问题，结果这货吵不过我，背地里搞小动作中，我直接选择离职，离开前把她骂了一顿。越来越严峻的情况，以至于我至今想不通她是如何有脸在我离职之后，和我其他同事说“还好啦，惠南这里不是很严重”，还心安理得地继续带头不戴口罩 ​                "
2022-03-22,"
当断不断,必受其乱,断而不断,必有后患 2上海 ​                "
2022-03-22,"
                    最近不知是为什么，总觉得心里很乱不踏实，心神不宁的。有可能是因为上海疫情的小道消息满天飞，也有可能是最近外面的世界也不太平，谁也不能确保明天登上的那架飞机会不会失事。今天见到的人，明天还能见到吗？公司还在呼吁我们给乌克兰office的同事捐款，捐nmb呢。猫猫的事情一直没有着落，工作因为居家办公一团糟，每天做饭也很疲惫，还要准时蹲守叮咚和美团抢菜。真的不知道这样的日子什么时候才能结束啊。 
"
2022-03-22,"
 你就告诉我还要封几天吧 ​                "
2022-03-22,"
周浦🏥罢工 O网页链接 ​                "
2022-03-22,"
                    蓝底老公今天开始就摆个神龛烧香拜佛祈求上海疫情快点结束怎么样 ​                "
2022-03-22,"
                    记得早先采检时大家诚诚恳恳隔一米 就一米清早望楼下马路长街漫漫无行人卖豆浆的小店大门紧闭疫情下日色变得慢盒马、核酸都慢一次只够捅一个人小区的锁也好看封条精美有样子你封了 人家就懂了 #浦东疫情# ​                "
2022-03-22,"
                    还上什么学呀 我想回家 ​                "
2022-03-22,"
别特么2+2+2+2+….赶紧封城吧🙏都做了3000W核酸了，早点封城早点了事🙏 ​                "
2022-03-22,"
憋傻了兄弟们 2上海·中友嘉园 ​                "
2022-03-22,"
家里办公吧 还带着电脑上下班 ​                "
2022-03-22,"
先封小区后封楼10天了，只做了3次核酸，封楼之后一次都没做，封着养蛊自生自灭呢？天天抢不到菜，超市起送费500，配送费四五十都没骑手接单。北蔡疫情上热搜了之后就给发了点物资，治标不治本。白天宣传咖啡和红酒，半夜热搜是各区诉苦大会，合理的防疫应该是什么样的，上海又为什么会变成这样子，谁该反思。 2上海 
"
2022-03-22,"
#南京2万斤莴苣因疫情滞销#赶紧来上海卖啊 ​                "
2022-03-22,"
 能发点菜吗？ ​                "
2022-03-22,"
听说要封城4天…全员核酸… ​                "
2022-03-22,"
别摆烂了，我真的谢 ​                "
2022-03-22,"
 #闵行疫情# 囤菜有限，撑得住几次+2                "
2022-03-22,"
上海处理不好，督察组来了 ​                "
2022-03-22,"
怎么突然那么严重，不管哪个城市都要做好防控，保护好自己 ​                "
2022-03-22,"
赶紧结束吧 真的 小企业真的难啊爸爸又要担心员工安全又怕封城今年一年生意难做还要给员工发工资 ​                "
2022-03-22,"
  什么时候能好 ​                "
2022-03-22,"
坐标闵行 真的拉垮！！我在这个小区连个群都没有 每天不知道什么情况做核酸靠喇叭喊解封出入证什么的一概不知这个小区有没有人是阳性或者感染统统不知道 租户不配进群菜难抢价格还高。重点是我半个月没出门 八次核酸阴性 还做核酸意义就不大了。 2上海·剑桥丽苑 ​                "
2022-03-22,"
                    【不断提升疫情防控能力，坚决筑牢疫情防控坚实屏障！李强今天检查封控小区和核酸检测机构】市委书记李强今天下午（3月22日）来到闵行区的封控小区和位于浦东新区的核酸检测机构，检查疫情防控和应急处置工作，了解基层群防群控和核酸检测能力建设情况。李强指出，要坚决贯彻习近平总书记在中央政治局常委会会议上的重要讲话精神，以必胜信念和坚决行动从严从紧、从细从实抓好各项疫情防控工作，持续优化疫情防控举措，集中资源力量狠抓攻坚，不断提升疫情防控能力，坚决筑牢疫情防控的坚实屏障。 #闵行疫情# （上海发布） 
"
2022-03-22,"
//@山西联通:#抗击疫情 央企行动#【“云”上保障 数字助攻 上海联通全力坚守“随申码”防疫阵地】                "
2022-03-22,"
死扛个什么劲？小区确诊两个，先报一例，小区封十天就莫名其妙解封了，过几天再上报第二例，这操作一个字，绝！！ ​                "
2022-03-22,"
虽然疫情很严重，但我们都正常上班 ​                "
2022-03-22,"
不知道这个话题还能撑多久，真的感觉闵行区已经沦陷的感觉一封再封不知道什么时候是个头也没有收到政府的任何帮助买不到菜吃不到饭实不相瞒我现在一天一顿请问封控可以为什么不给人民提供任何帮助呢 ​                "
2022-03-22,"
啥时候是个头呀，我想上班！ ​                "
2022-03-22,"
呵呵 ​                "
2022-03-22,"
                    最近上海各地区疫情反复，且又越来越严重的趋势。有的伙伴已经居家隔离办公很久了，而有的伙伴还坚持在外奔走。居家隔离的伙伴可能面临工作问题，买菜问题，邻里问题…上班的伙伴也非常担心自己的安全问题，担心进入工作场地就出不来了…而疫情防控工作人员，则在最危险的岗位，干着最累的活，睡最短的觉…我们都希望疫情能够尽快控制住，但有的伙伴确实不地道，不配合做核酸，逃避做核酸，不遵守疫情防控要求，给社会和其他人带来了许多困难和麻烦。或许有人会说，这不是政府应该解决的吗，这不是居委会应该解决的吗？但实际上，很多小区有很多租户，每一户有多少人房东自己都可能不清楚，居委会怎么能够知道，总不能像抓犯人一样冲到别人家里搜查一通，如果真那样做了，可能又会有别的声音，说居委会不尊重人权各种的…所以，希望大家少一些怨言，没有人希望城市按下暂停键，政府希望控制住疫情，减少感染人数，企业希望控制住疫情，赶紧复工……对抗疫情，不仅是政府的职业，不仅是居委会的职责，是你我共同的责任，所以，大家一起努力，希望有想法有事情能够通过理性的方式去解决，少一些对国家，对居委会的怨言。 2上海 
"
2022-03-22,"
想知道有多少和我一样被封了8天还抢不到菜的倒霉蛋儿 2上海 ​                "
2022-03-22,"
为什么我感觉没这么糟糕。虽然送菜这种摆拍，我也很无语，但是我是从6号封到现在，算第一批封闭的。小区可以点外卖，可以手机网上买菜，可以到居委买菜，而且楼栋群里会把附近卖菜的信息发到群里，自己也可以打电话预约让附近菜摊老板送，实在有问题可以发信息，也有志愿者。其实办法总比困难多。春天会迟到，但一定会来！ 
"
2022-03-22,"
 隔壁小区有个确认，2+12隔离，这两天已经解封；我小区，连着做了5天核酸没问题，不解封…..这就是说不测出来个阳就跟领导交不了差所以一直封着？ ​                "
2022-03-22,"
别再吹了，精准个毛线啊，乱的要死，就用老办法，全体封几天吧，按现在这样，反反复复，根本结束不了 ​                "
2022-03-22,"
                    让他火 //@文艺小阿姨:一副戆卵米孔，撒单位的啊//@脊梁in上海SH:戆伐？一副戆腔 "
2022-03-22,"
什么时候是个头 ​                "
2022-03-22,"
就挺离谱的，也不知道要封到什么时候，天天在家里，微信群里各种流言各种消息，好烦啊，快点结束吧 ​                "
2022-03-22,"
#闵行疫情#  大家都收到上海要全员2+2的消息了嘛？！消息可靠吗！刚才看到其他区的已经收到短信了！ ​                "
2022-03-22,"
上海目前情况就是“每天消失一点同事”，他们出现了，他们又消失了 ​                "
2022-03-22,"
 每天穿梭在各大买菜平台，我好累 ​                "
2022-03-22,"
据说这就是居家的状态 ​                "
2022-03-22,"
                    这次疫情，丢人现眼上海第一名                "
2022-03-22,"
                    3.22最近的生活和这一周的天气一样阴雨绵绵，偶尔还有电闪雷鸣疫情被作为次密接隔离；全国密密麻麻的管控区，陷入低迷的电商物流行业；人流量减少90%的上海地铁战争乌克兰与俄罗斯；北约与俄罗斯；真真假假的信息战空难十多年的飞安归零重计；新闻道德与新闻价值的冲突说不清 ​                "
2022-03-22,"
督导组，烦请您也来了解一下上海基层已经1周有家不能回，疫情不结束，就一直不能回家吗？ ​                "
2022-03-22,"
  7天7次核酸的我，还能说啥呢…就+2无限循环呗… ​                "
2022-03-22,"
                    毁灭吧 明天别一睁眼就让我看见加一起新增4位数 上海这个老6😅 麻了 学校饿不死我就行家里也是 老爸每天工作12小时➕ 就怕秩序乱 每天都要接触成千上万人 这个b疫情赶紧滚出中国吧 好烦好烦 ​                "
2022-03-22,"
这个月解锁🔓13次核酸检测去郑州出差1次到郑州机场1次回上海1次单元楼有密接2次疫情刚开始小区1次单位需要1次17号—22号每天1次共13次 ​                "
2022-03-22,"
                    到今天已经是第十天没有出小区了，大雨连绵中做核酸、想办法买菜，日子一下子有点慌张，一直相信上海政府，这次也选择相信，选择配合，配合封闭配合做核酸检测，再过些天就会好起来吧 ，雨也开始停了，不随着疫情做戏了     乌俄战争还在进行，每天关注，希望早点结束，希望尽可能少一些人流离失所。原来对美国的很多知识显得苍白无力，他哪管别的国家的人死活，他也指鹿为马，差点忘记他们的强盗历史了。制裁经济原来就是没收大量的资产，他们不一直保护个人财产著称么？不是契约精神么？不是科学艺术无国界么？经济制裁就是只能华尔街那帮投机分子廉价买入人家高价买入的股票么？     又偏偏东航失事了，生命太无常了。为逝去的生命心痛啊，你永远不知道哪天就和大家永别。 
"
2022-03-22,"
                    在上海租的房子4.4到期，等了一个月了疫情都没好转，本打算趁清明节回去收拾退房然后回宁波隔离三天。但现在听说更严重了，又担心回去了遇到封小区封城的情况没办法回出差地上班…整租的房子 室友已经搬走了 自己续租也不是办法，要怎么办才好 ​                "
2022-03-22,"
时代少年团周边中转站好的我妥协了出潜dvd半熟明信片dvd按时明信片dvd朱雀明信片dvd，都是团的，要捆拾柒上海最近疫情严重，发不了货，不急出，能接受的来 ​                "
2022-03-22,"
                    对上海疫情已经懒得说了，说不得，一说就是地域黑，一说就是搞对立。拜托，去年上海夫妇来西北环线把西北都嚯嚯了耶，今年一个上海高层来西安又又又又把西安嚯嚯了。这可是国企高层，而且无症状，可想而知他在上海单位把别人传染成啥样了。根本不是骂谁，没人想得病，就是我觉得吧，西北都是小城市真经不起几个月一次的封城居家，好多事都被耽误了。上海政府还在宣扬“精准抗疫”，就离谱，政府不作为不想慢节奏，就想着怎么简单化，疫情外溢两次才开始自查，是真的无语。反观西安，被骂的狗血淋头，干啥都是错的，受苦的不还是人民。 
"
2022-03-22,"
                    回复@ZTyoho:嗯嗯嗯，按你的意思那就是本轮疫情至少还有36万无症状在外游荡尚未发现了咯//@ZTyoho:检测能力强和轻症虚报无症状相辅相成吧//@HSH-SHIPMASTER:这个逻辑不完整，应该这样说，上海的比例是1：30，全国平均是1：2，要么上海，要么上海以外的其他地方，总有一边有问题                "
2022-03-22,"
#南京2万斤莴苣因疫情滞销#拉来上海吧，现在看到树叶都馋了，蔬菜抢不到还贵 ​                "
2022-03-22,"
                    上海市市长龚正检查疫情防控：防控工作仍然处于吃劲的关键阶段 坚持就是胜利 O网页链接 ​                "
2022-03-22,"
 第十一天，八次核酸已完成。重点是还不知道要封闭多久…我整个人真的不大好了…谣言满天飞，说明天开始全市封闭。要么澄清要么做好物资保障官宣啊 ​                "
2022-03-22,"
根本抢不到菜！孩子奶粉都买不到！开始说2天结果是2天循环！你早说14我就备14天东西啊！ 2上海 ​                "
2022-03-22,"
 好几轮核酸下来了，2 2 2 后面还不知道有多少个2，鬼故事的是让我们小区被封的那个阳到现在只做了1次，也就是最后一次核酸，好了…整个小区陪他再开始2…真的无语 ​                "
2022-03-22,"
                    看到上海这疫情，不骂深圳了。 ​                "
2022-03-22,"
                    建方舱医院成真了。。。 ​                "
2022-03-22,"
#南京2万斤莴苣因疫情滞销#啊，这，想吃想吃，快运来上海 ​                "
2022-03-22,"
                    【#7岁女孩玻璃窗写字表白抗疫人员#：希望疫情快点结束，感谢那些默默付出的人】近日，上海静安区。因疫情影响，学生居家上网课，7岁小女孩奇奇在玻璃窗上写字感谢医护人员：“希望疫情快点结束，感谢那些默默付出的人”，奇奇妈妈说，看到女儿写的这些字，第一是感觉很意外，二是觉得很欣慰。居家隔离这么多天了，她内心也很想出去玩，但是并没有哭闹，希望疫情快点结束的同时也有感恩之心，一瞬间觉得女儿长大了。@共富视频 L共富视频的微博视频 2西安 
"
2022-03-22,"
#闵行疫情# 上海一天增加800多无症状，怎么回事吗？ ​                "
2022-03-22,"
 2+2+2+无原因的无限封闭循环，累了累了真的累了 ​                "
2022-03-22,"
  ​                "
2022-03-22,"
                    //@邵阳联通://@湖南联通: #抗击疫情 央企行动#【“云”上保障 数字助攻 上海联通全力坚守“随申码”防疫阵地】                "
2022-03-22,"
今天家属买了很多肉 菜 还有各种咸菜酱料 ​                "
2022-03-22,"
封了小区48小时，做不做核酸全凭自己，这就… ​                "
2022-03-22,"
                    上海疫情开始，已经做了十次核酸了，封小区就是无限的2+2+2循环，什么时候解封也不知道，菜也买不着，蔬菜都快赶上肉价了 ​                "
2022-03-22,"
我们这一个上海回来的核酸阳性，县城都封了 ​                "
2022-03-22,"
我已经从10号开始没班上了，公司封了，只能在家，结果后续公司可以去了，小区有疑似，又封了，现在小区可以自由出入了，公司也可以去，但客户都在封着，店里也没人，你这样跟让我们去死有什么区别，你的网格化管理你要知道我们不是生活工作在附近的网格里，很多宝山的在闵行工作，嘉定的在浦东，现在宝山松闵行高风险，你这样网格给谁看！！啊啊啊啊要疯了快。 
"
2022-03-22,"
                    上海这次疫情怎么回事啊，假消息满天飞 ​                "
2022-03-22,"
解封不到24h，今晚又通知要进行2天的封闭管理了，希望不是2+N吧🙉🙉疫情啥时候结束哦我滴天 ​                "
2022-03-22,"
SVT中转周边 求问各位姐妹，我坐标上海，目前疫情严重，k4可发上海所以我买的两单都陆续过了海关，现在在大连，但国内好像不给发上海，所以想求问现在改地址，比如武汉还来得及吗？ ​                "
2022-03-22,"
                    据说明天开始上海全封4天，我觉得我今晚又要睡不着了。疫情又一定要去医院，多么难忘的人生经历。 ​                "
2022-03-22,"
 核酸9次，封闭三次，第三次是2+2+未知………… ​                "
2022-03-22,"
                    对不起 我错了 上海防疫真的是一塌糊涂//@逆生长的利威尔:上海控了评吗？ 上海疫情防控做的差不差你有资格论说吗？ 传染了八个省上海有不让人说了吗？ 上海疫情防控差吗？上海境外航班是你老家扛的？ 上海有逼你夸他精准好吗？上海国际大都市，需要人家夸吗？ 凡事先摆事实再讲道理。不要张口就来。                "
2022-03-22,"
#闵行疫情#我们封闭小区还是不咋好的小区，没有超市只有小卖铺，里面也有卖菜，这种物资是可以进来的，有的好一点的小区里面有大型超市就更不缺物资了，上海的小区里没有卖东西的吗？不太懂 ​                "
2022-03-22,"
终于热搜了，这可是压了多久才上的热搜啊！！！要不是央爸爸下场收拾这个烂摊子都…唉，我就只求居家期间能保障菜品供给能跟上 ​                "
2022-03-22,"
#盐城疫情#上海真的不要管管吗 ​                "
2022-03-22,"
不要一直+2+2好不啦 ​                "
2022-03-22,"
弄是不搞一刀切啊，你是一刀一刀切，没玩没了的2+2+2…… ​                "
2022-03-22,"
这次确实离谱，说网格化48小时封闭筛查，结果说对接医院确诊了，被封的第五天晚上才做了核酸，第六天还没查出结果又说解封了… 旁边小区商铺也是封了，铁皮都上了不到7天也解封了。但似乎嘉定闵行那边全阴的也没解封，每个区感觉政策都不一样。封与不封的标准也很迷惑… ​                "
2022-03-22,"
                    什么倒霉事情都能让我遇到，突然发现手机卡坏了，疫情原因被封在小区，干着急 ​                "
2022-03-22,"
 直说吧，封几天，受够了各种小道消息，能不能别一直瞒着了，从上到下，楼封了问你居委是密接还是确诊你跟我说不知道，不知道你封啥楼？ ​                "
2022-03-22,"
                    不开心而且不清楚不开心是因为上海疫情很严重、还是飞机失事、还是长胖了、还是要写尽调报告、还是一把年纪了还要温书毕竟C老师碗都洗了，连看游戏直播的时候都好好带着耳机真是毫无意义的不开心 ​                "
2022-03-22,"
没眼看，就想知道明天能不能抢到菜 ​                "
2022-03-22,"
我们+2然后-3在然后+2再然后等通知 ​                "
2022-03-22,"
 握草，我五点多刚解封。。。又封上了 ​                "
2022-03-22,"
谣言四起各种声音流言蜚语满天飞但我还是持乐观态度但仍要做好最坏的准备上海加油💪 ​                "
2022-03-22,"
 建议上海防疫部门赶紧下狠手，知错就改，别再扭扭捏捏现在就是星星之火，小火苗越来越旺。。。早点儿灭干净不香吗？我隔这么远都累了！怀念上个月冬奥会那些快乐日子，有比赛，没疫情 ​                "
2022-03-22,"
我公司脑回路好奇怪呀！已经居家办公十几天了，在这每日新增人数不断刷高的情况下！突然通知明天要去公司办公？？？旁边姐姐正在给普及得新冠之后的症状…… ​                "
2022-03-22,"
家对面小区被封掉了 ​                "
2022-03-22,"
我真的会谢！每天抢菜比春运还可怕😅简简单单想吃个土豆子和番茄对买不到小区一直封闭管理请问哪天是个头啊 ​                "
2022-03-22,"
还不如全部封城一周，不行继续2周，这样网格式筛，上班的时候心惊胆跳，居家办公一周最多三天，久了担心失业。 ​                "
2022-03-22,"
#闵行疫情#就目前闵行这情况肯定不会解封的，月底前能解封就烧高香吧。至于为什么一开始不直接说封这么多天，而是无限2+2+2。 这就是领导的高明之处！ 还有上海美其名曰不封城，但离沪要48小时内阴性证明，CNM机构都不上传，你有个JB证明！手段真高明！ ​                "
2022-03-22,"
                    草…兴致勃勃准备网购 看了半天评价刚想付款的时候突然看到不支持销售这行字 才意识到现在上海疫情很严重 快递基本都不能进来了 我真的会无语😅😅 ​                "
2022-03-22,"
y1s1飞跃地平线是真无聊 ​                "
2022-03-22,"
就是之前稀稀拉拉前列腺有问题尿不停，好了现在给你们大手术！ ​                "
2022-03-22,"
                    服了//@南緯四十一度盛產甜橘:核酸了五百次一個陽性都沒有 為什麼不解封 和我當時次次密接被拉去隔離14天一樣離譜//@樂茄卉: 闵行区的人数在上海是数一数二的，不造谣不传谣，配合防疫工作，可是这个政策是对不起闵行区人民的，热搜给我冲！#闵行疫情# "
2022-03-22,"
#闵行疫情#上海买不到菜的试一下这个平台，鱼米之乡小程序。。昨天买的今天到了，我介绍其他朋友购买的也都正常到货了，包括一位闵行区的姐妹。卖相还不错。昨天建行还有100-50，随便找了个东西凑单，最后50+到手这一大箱。今天貌似没有活动了。 连箱称了一下有15斤，分量和新鲜程度都没有问题。不是打广告，纯分享买不到菜的集美们。别老盯着那几个平台了，你抢不过的。  
"
2022-03-22,"
                    【#官方回应上海是否在建方舱医院#】据“上海网络辟谣”官方微信消息，近期，有多名网友询问“上海某一地区是否在建方舱医院”，对此上海市卫健委主任邬惊雷表示包括周浦医院在内，仍旧是传统医院，但根据近期疫情发展情况，集中收治了部分感染者。他介绍，为了应对医疗救治需求，上海已经启动了应急预案，迅速扩增了集中隔离收治床位，开展集中隔离和相应的管理和必要的治疗工作。根据目前的疫情需要，上海已先后启用一些后备的医疗机构比如像周浦医院，来集中隔离收治，对这些医疗机构而言，运营和流程相对成熟，作为收治阳性感染者的应急准备。(中国新闻网) 2上海 
"
2022-03-22,"
救救孩子吧 这都多久了 ​                "
2022-03-22,"
我真的要骂人了 上海真是失控了 ​                "
2022-03-22,"
 如果一开始就严格封控，疫情早就结束了 ​                "
2022-03-22,"
                    想吃棒冰好多天啦终于！！！感谢小区外的超市老板娘我就顺口问了一句有棒冰吗立刻帮我送来了这个时候有的吃就好口味不挑 2上海 ​                "
2022-03-22,"
#常态化疫情防控# 国务院联防联控机制派出督查组赴10省开展督查工作，李强龚正与第五督查组座谈#上海市法学会# 转发O国务院联防联控机制派出督查组赴10省开展督查工作，李强龚正与第五督查组座谈 ​                "
2022-03-22,"
大半个月过去了，还没好转，想去外滩看郁金香，想去公园赏樱花 ​                "
2022-03-22,"
 ​                "
2022-03-22,"
 是要无限循环2+2+2嘛抢菜都抢不到 ​                "
2022-03-22,"
                    这次疫情给我什么教训呢 就是千万不能住郊区 郊区人在高官眼里一文不值  郊区人菜都抢不到抑郁在家封了一个月 静安还在那边喝咖啡喝红酒看着迪士尼的烟花 太幽默了上海不愧是你 ​                "
2022-03-22,"
希望疫情快点过去吧 目前小区低风险没有封闭 但我也好多天没出门了 玩的好的都被封了太难了  想约饭 想看樱花 2上海 ​                "
2022-03-22,"
我不想晚上一两点起来看6:15出发去采核酸的那波人里面有没有我，更不想在外面当了大白，回医院还要穿大白查管控区来的病人，还要看到无良媒体说#癌症病危留学生在上海隔离无法治疗# ​                "
2022-03-22,"
完蛋了…… ​                "
2022-03-22,"
陷入+2+2+2+2循环🔄，什么时候结束😞 ​                "
2022-03-22,"
 这是又咋了这周还没抢菜，估计也抢不到，省吃俭用凑合着吧 ​                "
2022-03-22,"
                    上海疫情能快点好吗 没有快递的日子 我买不了花啊！ 2上海 ​                "
2022-03-22,"
 要么赶紧封城清零要么彻底躺平算了现在搞的乱七八糟人心惶惶菜价飞涨，真的要被整疯了 ​                "
2022-03-22,"
一泡无 2上海 ​                "
2022-03-22,"
                    说真的我感觉不怎么同情那个回国治疗癌症在隔离的人，一开始以为是没采取任何措施，后来知道上海那边也给她开了绿色通道也请了专家会诊，但是她是想专家直接一对一治疗她，就算没疫情也不是这么用公共资源的啊我真的很不能理解，还有人说他是特地回国做手术先在隔离却恶化了，拜托英国都治不好的癌症晚期做手术有屁用，在国内还不是化疗国外的药要是人人都这样在网上煽动舆论，按闹分配医疗资源那还得了！绝大多数人都是老实本分的文明人，说句残忍的，晚期癌症多的是，为什么就要为了你一个人倾斜医疗资源 
"
2022-03-22,"
#北京健康宝弹窗# 北京是一刀切上海是一刀一刀切 ​                "
2022-03-22,"
只要政府能在菜篮子上采取有效措施，能让人买到蔬菜和食品，那么就不焦虑、不恐慌了！上海，加油 ​                "
2022-03-22,"
                    红管管配签签一起排队做核酸……这词曲和声音超好听，越听越上头 L一起神逻辑的微博视频 #上海封城传言不实#  ​                "
2022-03-22,"
                    上海这疫情，真的搞的人心惶惶 ​                "
2022-03-22,"
一直+2，关键是你封可以啊，可是你封也要考虑生活餐饮问题啊，这买个菜哪哪都买不到，这封控没把病毒封死，把人饿死了！ ​                "
2022-03-22,"
看到好多马后炮…… ​                "
2022-03-22,"
                    【疫情下快递安全吗？】眼下，上海疫情形势复杂，快递安全再次成为热点话题。收快递有没有安全风险？如何防范病毒物传人？让我们跟随《解放日报》记者的镜头，走进疫情防控期间的上海市邮区中心，带你直击中国邮政这支物流业的“国家队”的邮件消杀作业现场 ↓↓ L上海嘉定的微博视频 ​​​                "
2022-03-22,"
真的太难了，每天都是等通知，一个文件都没有。菜也买不到，吃的也买不到…… 2上海 ​                "
2022-03-22,"
                    今天是在深圳疫情中封控足足一个月的日子，还好第二次封控之前我们来到了中山，坚持每日核酸也整整一个月了，希望疫情早日过去。疫情期间也真的充分意识到经济基础的重要性，虽然在房价高位的时候和老公在各自的老家以及中山购房，虽然后面一度二手转不出去为此后悔，但这个状况，在保证自己健康的时候有个备选地方可以去，也算是一种保障吧。青岛疫情很严重，但刚刚从上海供应商处得知上海疫情定性为失控，各个小区封控升级，希望俊俊小哲千万保重平安🙏🙏🙏求世界和平，求人民平安健康🙏🙏🙏 
"
2022-03-22,"
                    2+2+2无限循环中，买菜靠零点下单，过两天才能送到…价格更是翻了几倍，一开始只说封两天，谁会备一周的菜？政府到现在没有任何确切说法，社区发的公众号鼓励老人由子女安排下单，我说疫苗接种率高的情况下还是全民免疫吧… #浦东疫情# "
2022-03-22,"
搿趟阿特喇叭腔了，亚无代！ 2上海 ​                "
2022-03-22,"
直接彻底居家一个月清一下吧，累了 ​                "
2022-03-22,"
这几年每次觉得这个世界已经很糟糕的时候 就会有更糟糕的事情发生 害 ​                "
2022-03-22,"
  我今天必须吃到这碗粉 ​                "
