search_date,content
2022-04-12,"
@脊梁in上海SH @上海发布  这就是疫情下的上海！                "
2022-04-12,"
                    //@卑鄙无耻老猫:上海笑话：为什么上海要在疫情如此严峻，感染人数依旧高位、各种保障存在巨大困境的时候，不合时宜地召开抗疫晚会？————因为每个上海人都会看了骂人，从而证明上海活力依旧 "
2022-04-12,"
                    东方卫视抗疫特别节目来了，嘉宾阵容已公布，晚会主题：众志成城，同心守“沪”！4月12日，东方卫视抗疫特别节目公布了节目单和嘉宾阵容！晚会分为四个篇章，分别是决心守“沪”，信心守“沪”，暖心守“沪”，以及齐心守“沪”！胡歌、马伊琍、王一博、张艺兴、易烊千玺、迪丽热巴、李玉刚、周深等众星将参与演出。节目单里，陈龙章龄之夫妇合唱歌曲，前几天，陈龙在上海担任志愿者，如今，参加晚会表演节目，特别有意义。上海疫情牵动着每个人的心，此次，东方卫视特别节目，从主题到节目单，都在用一种独特的方式为上海加油。众志成城，同心守“沪”！一定能够早日战胜疫情！ 
"
2022-04-12,"
                    在上海疫情依旧严峻 好多小区居民依然为物资发愁的时候 东方卫视搞了这么个不伦不类的晚会出来 是为了干嘛呢 目前真的值得有这么一台晚会吗 我们上海是抗疫有进展还是已经成功了呢 为了政治任务搞这些东西 不如关心民生 关心目前依旧拿不到物资 找不到救援 找不到帮助的人来的实际 @东方卫视番茄台 @上海发布 @上海市市民信箱 
"
2022-04-12,"
 叮咚买菜好几天没货了，各大买菜平台都没货了，明天都不用6点起来抢菜了过了明天只能多喝点白开水了！ ​                "
2022-04-12,"
                    //@浪里赤条小粗林:@上海发布 @上海发布 //@库珀太太:@上海发布 @浦东发布 //@土星冲浪手哇 : 上海抗疫求助@上海发布 "
2022-04-12,"
                    有心思搞这个不如把上海疫情搞好，要不是疫情我都不知道我们小区管理制度那么差，都好久没有发物资了不说，有那么多阳性患者留了几天都不带走，还有邻居隔离在家2-3天不吃饭的柴米油盐都快没有了，大白都一个个倒下。没有新冠都要弄出其他毛病。@UNIQ-王一博 答应我别这种无意义的商业，不如给我们上海人家提供物资吧。 2上海 
"
2022-04-12,"
                    再不解封人就要疯了 ​                "
2022-04-12,"
                    王一博未来可期//@王一博_WYBBar:王一博wyb#和王一博一起为上海加油# 我们一起加油！“面对这场疫情的考验，我们正在用各种方式来为这座美丽的城市加油鼓劲。请相信困难终将过去，希望与阳光就在不远的前方。”@UNIQ-王一博 "
2022-04-12,"
                    右边+1//@渣浪你是挡不住我追星的:我倒觉得上海该赔偿各地疫情防控升级后的各项损失……//@甜家一颗大白菜:给瑞丽吧……//@雪霏Sophia:啊？？？//@江南大野花:啊这……//@芝麻糊了吧:给瑞丽吧//@M大王叫我来巡山:。。。真的给瑞丽吧。。//@颜文字君: |･ω･)还是给瑞丽吧…                "
2022-04-12,"
                    求求疫情快点好起来吧真的 上海加油 中国加油 ​                "
2022-04-12,"
                    近况update:持续封控，今天已是足不出户第12天。居家学习。但前半段八成的精力都耗费在想方设法买食物、日用品上...这几天团购壮大且成为唯一途径，才算安定下来，重新投入学习状态。小区不断有阳，幸而我在的是屈指可数的全阴楼栋。每天两次抗原，不定时突然核酸。以前每天点外卖 吃酸奶的习惯，就这么硬生生戒断了(好在咖啡被支援了，也团购到了)。蔬菜只能买到不爱吃的上海青、萝卜之类，每顿饭都是勉强对付出来，只能算填饱肚子；做饭 洗碗 收拾，费时费力，苦恼。团购、赠送/互换物资，使得邻里之间建立起前所未有的联结，群里每天都很热闹；见识到慷慨又能干的团长小姐姐..这些都是困境中的blessing吧。只求疫情不要消耗我更多精力了。 
"
2022-04-12,"
                    上海疫情很突然，应对上存在一些问题，值得总结教训。不过，不要因为现在的防疫严峻而嘲笑上海人，没有啥新老上海人，上海汇聚了各地的人，所以你骂的还有可能是你的老乡。一起好好抗疫不好吗？你若安好，便是晴天。 2上海·莘庄 ​                "
2022-04-12,"
                    原视频被火速和谐，内容：上海老阿姨把闵行居委会招牌砸了昨日宝山《天下粮仓》今天闵行《康熙王朝》横批：_______#闵行疫情##宝山物资# 2上海 ​                "
2022-04-12,"
                    //@Kovski: 当年湖北的书记们参加既定的晚会都被喷成啥样了上海现在可是为了疫情专门办晚会                "
2022-04-12,"
#众志成城同心守沪# 和龚俊@龚俊Simon 一起为上海加油！愿疫情早日结束！                "
2022-04-12,"
#意识形态要闻#【#吴尊友谈为何抗疫不能躺平#：#躺平抗疫是其他国家的无奈选择#】中国疾控中心流行病学首席专家吴尊友：其实，#躺平抗疫是其他国家的无奈选择#。这些国家经过了多种尝试，找不到一种理想的控制新冠的策略，于是干脆“躺平”。有些国家躺平后，发病人数和死亡人数大幅度上升。我国两年多的防控实践证明，“动态清零”符合中国实际，也是我国当前抗击新冠肺炎疫情的最佳选择。 #思想微评##为人民服务# L央视新闻的微博视频 
"
2022-04-12,"
                    【#人民日报关注上海社区书记#：#疫情当前给社区干部更多理解配合#】前不久，上海一位社区书记的故事受到人们关注。当前，上海这个超大城市正面临严峻考验，在许多个基层社区，“神经末梢”的最末端，与居民离得最近的一大批社区干部一直在努力奋战。在抗击疫情过程中，社区干部往往有双重身份。他们既是为老百姓排忧解难的服务者，也是普通市民中的一员，承受着更多的责任、更大的压力。此时此刻，社区干部需要的不仅是物资上的支持，还有居民对工作的配合与精神上的鼓励。在他们为市民的鸡蛋、面粉、大米、药品奔忙时，不妨说一声谢谢，感谢他们保卫着这座城市，守护着千家万户。#睡前聊一会# O小巷总理们，除了“挺住”，也需要得到理解和支持 | 睡前聊一会儿 
"
2022-04-12,"
 胡子拉碴​头发飘飘​饿的胸也没有了锁骨也出来了 2上海·宁夏路 ​                "
2022-04-12,"
#我们一起守沪#【#上海抗疫故事#｜广福日记·8户11人（九）：书记】记者从4月12日举行的上海市新冠肺炎疫情防控新闻发布会上获悉，4月11日，上海全市定点医院和方舱医院的出院和解除隔离医学观察人数超过6000例，他们将返回居住地接受健康监测。据统计，3月1日以来，上海累计出院和解除隔离医学观察超过2万人。连日来，新华社记者跟随报道的豫园街道广福居民区的抗疫故事，广受关注。今天我们把镜头对准了广福居委会党总支书记杨树萍，来看看她的工作日常。杨树萍今年58岁，自1996年从事社区工作以来，从早期豫园街道的侯家居委会到现在的广福居委会，她一直服务在老百姓的身边。疫情之下，居委会要承担方方面面的任务，其工作难度和面临的压力，可想而知。3月27日以来，杨树萍带领九位居委干部吃住在办公室，坚守岗位，始终奋战在抗疫一线。  L新华网的微博视频 
"
2022-04-12,"
                    //@重新出发吗03:🙏//@u-u-unfair:上海抗疫求助 就挺无语的，希望更多人看到🙏🙏🙏                "
2022-04-12,"
 #上海疫情求助# #上海疫情之市民求助# 帮扩，不运走阳性，锁住消防通道也不给运送物资，这就是上海的防疫措施吗！！！！//@cassssieeeee:离谱他妈给离谱开门了！我朋友还在38号楼里面啊！！！！                "
2022-04-12,"
                    【正在直播：夜线约见丨防范不放飞 “防范区”外出如何管？】自昨天起，上海全市按照封控区、管控区、防范区三类实施分区分级差异化防控管理。首批防范区居民，他们第一次出门都去了哪？防范不放飞，尺度如何把握？疫情防控怎么抓？《夜线约见》带你一起对话防范区居民、工作人员和市委党校公共管理专家。#看看直播# L看看新闻KNEWS的微博视频 
"
2022-04-12,"
                    当年武汉F4参加例行政府晚会都被全网喷得找不到北，现在上海倒是要主动开晚会。这不是要抗击疫情，明明是在歌颂疫情啊！是躺平派的胜利宣言啊​！ ​                "
2022-04-12,"
                    【河南#夏邑县发现1例无症状感染者#系援建上海方舱返乡人员】 关于夏邑县发现1例新冠肺炎无症状感染者的情况通报4月11日，夏邑县在对上海返乡集中隔离人员例行核酸筛查中，发现1例新冠肺炎无症状感染者。现将具体情况通报如下：该无症状感染者曹某某，系援建上海方舱返乡人员。4月7日提前进行返乡报备，4月10日6时37分和工友一行5人自驾车从上海到达夏邑站高速路口下站，随后由专业人员“点对点”闭环转运至县永安集中隔离点进行医学隔离观察。同时返回夏邑县的其他4名同车人员当天同步落实集中医学隔离观察措施。截至4月12日三次核酸检测结果均为阴性。该无症状感染者已闭环转运至商丘市立医院救治。目前，流调、检测、消杀等工作已经完成，相关情况将及时对外公布。请广大群众不信谣、不传谣，主动支持和配合疫情防控工作。积极主动接种新冠疫苗，落实好个人健康防护措施，保持安全社交距离，勤洗手、戴口罩、常通风、不扎堆、不聚集。 夏邑县疫情防控指挥部办公室2022年4月12日 #河南县域发布# 
"
2022-04-12,"
                    上海你有事么???//@小鹿_Augus:这次疫情，上海的表面工作做得真是全国典范//@CJY东方神起_Official:现在还有空干这个？                "
2022-04-12,"
                    密尔克卫一季度净利润中位数1.33e，同比增长71.73%，业绩超预期。这个增速很强，在一季度疫情影响下仍然高增。密尔克卫是化工物流的龙头，目前整个化工物流市场都处于一个小而散的局面，市场集中度的逻辑还在持续验证中。自2017年起，公司着手布局从化工物流到化工贸易业务的纵向延伸，形成一个化工贸易、存储、运输一体化的公司。再从年报来看，2021年国内非上海地区实现营收36.69e，同比+228.6%，上海地区营收占比下降至57%，全国化顺利进行。除此之外，公司还开始强化线上物流及化工品交易平台的搭建，化工品交易业务在2021年大幅增长352.59%。这家公司的增速是非常牛的，2017~2021年化增速达到47%左右，比爱尔眼科还要高，今年全年净利润拔高到6.5e，对应当前28.2倍。不出意外今年增速也是50%+，不知道会怎么给估值，这票的业绩增速很稳定且高，护城河也深，但是似乎没什么机构感兴趣。#股票##财经# 
"
2022-04-12,"
                    能不能别集体下楼做核酸了，封控快20天，从一开始的1例到今天的21例，小区越来越多，都不出门的人怎么会越来越多，20年春也不下楼做核酸慢慢的就没了，现在反而越測越多，都交叉了、医护志愿者居民都压力山大，小区居民和物业居委矛盾越来越重！给每户发半个月的抗原，有🐑的做核酸，阳了直接拉走，别的就封控不下楼、只要保证物资都能坚持，现在真是越来越慌了#预计未来几日上海新增感染者人数仍将处于高位# 2上海 
"
2022-04-12,"
 上海抗疫求助 "
2022-04-12,"
                    有钱请明星，没钱改善人民生活水平是吧#东方卫视抗疫特别晚会# 2上海 ​                "
2022-04-12,"
                    上海疫情如何控制，就靠不停核酸吗？阳楼可以聚集做核酸，之前都是在楼下做，所以只是做做样子的是吗？@宣克炅 "
2022-04-12,"
                    这就是上海现在的物价，所谓的与疫情共存是止把阴性的全饿死吗？？？#上海##上海物价##上海疾控领导和市民对话录音曝光# ​                "
2022-04-12,"
#上海浦东疫情# 快点过去吧 ​                "
2022-04-12,"
                    儿子流鼻血让他别哭了，他说妈妈我忍不住，抱起他告诉他妈妈在没事的，流鼻血没关系的。他靠着我睡着了。白天他会一直和我说，妈妈没有病毒了我想去坐飞机，我想去吃火锅，我想去水塘里踩水，我想去外面吃自助餐，我想去上海游泳，每次他靠在我怀里说起来这些，我都有点泪目。这个世界怎么了，为什么那么简单的童年愿望都变了奢侈品，最天真的年纪却要憋在家里，我们在疫情面前真的好苍白无力。 
"
2022-04-12,"
#上海预计未来几日新增人数仍将处于高位# //@AnotherZKZK: #上海新增本土确诊1006例无症状23937例# 坚决反对在居民区里设方舱中转站❗️方舱有严格的防疫建设标准，这些临时征用改造的学校能达到方舱的防疫标准吗❓置附近大量居民于感染的危险之中，这到底是要清零还是不要清零❓                "
2022-04-12,"
上海租房🚇13号线江宁路站 近地铁口电梯房 朝南 阳台 独卫 独厨天然气 交通便利 疫情后可看房入住#普陀区##租房#上海租房无中介 2上海·普陀区 ​                "
2022-04-12,"
                    疫情期间，我吃下了三块过期的红枣糕。#上海一快递员自掏7万元给人买物资# 我要快递！我要食品！真想骂人！我也可以去超市打工，配送，干点体力活，动态天天核酸，不回家，睡隔离点！这么多人封在家里，有力气的没钱的这么多人，谁还不想挣钱？？快递员都一天一万块收入了！我们还得花更高的钱买粮食，10块20块一斤的菜，50块一斤的肉！！！ 
"
2022-04-12,"
                    千军万马重在一将，重大事故面前重在领导层调控。我们的眼睛不能老盯在下层劳动者身上，劳心者治人劳力者治于人是定律，谁又不苦？此次上海疫情失控问题出在那个环节又有多少人去问？//@树成天下: 晚上好！//@百谷清风://@哨兵哨位:看着大白花甲之年不辞劳苦奋战一线让人心疼，疫情早日结束吧！                "
2022-04-12,"
 #上海官方诚恳接受大家批评# //@补果君:上海医护人员的求助，请大家看看，帮忙转发。除了转发，我们没什么能帮到她们的。 "
2022-04-12,"
 今天没有收到菜，收到了一张东方卫视文艺演出的节目单。希望全程网络直播并开放评论与弹幕。 ​                "
2022-04-12,"
                    //@浪里赤条小粗林:@上海发布 @上海发布 //@库珀太太:@上海发布 @浦东发布 //@土星冲浪手哇 : 上海抗疫求助@上海发布 "
2022-04-12,"
 #东方卫视抗疫特别晚会节目单# 做个人吧 2上海 ​                "
2022-04-12,"
                    设计课有个坡岛的老师，之前在上海呆过七年左右，真的很喜欢那里，最近疫情就每天在群里发一些关于那边的消息。终期汇报因为是后疫情设计，说了很多也很敢说。就，哎。(つд⊂) ​                "
2022-04-12,"
                    转发！我也是长风四村，现在楼里也出现🐑了，是个只做核酸时候才会下楼的89岁老太太。如果楼道不做消杀请问我们怎么再敢下楼再做核酸？上海抗疫求助  求转发@上海发布 @上海普陀 @澎湃新闻@上观新闻 @看看新闻KNEWS @脊梁in上海SH "
2022-04-12,"
                    医护人员累死累活，你请流量明星欢天喜地是吧#东方卫视抗疫特别晚会# 2上海 ​                "
2022-04-12,"
                    //@蘑菇袄袄:#上海疫情求助# 我是浦东新区万邦都市花园小区的居民，发现竹园小学龙阳校区正筹建阳性病例中转站。该学校位于小区内，距最近居民楼只有10米，如果作为传染病隔离点，不符相关规定，给周围居民带来的非常大风险！请政府三思，立刻撤销在龙阳路竹园小学建阳性病例中转站的计划。                "
2022-04-12,"
#上海疫情暴露的问题#  他们意思还要感谢他们的，真他妈混账                "
2022-04-12,"
                    我真的不李姐听了录音看了新闻，这波疫情应该是让全国人民都对上海都有了新的认识吧？“辟谣”再快、热搜撤得再快，快得过事实吗？每天看到的都是一个比一个更离谱的案例，只有李姓领导走过的地方才配发丰盛的物资，政策也是一天一个花样仿佛儿戏球球了@上海发布 不要整些虚的，现在完善每个社区的物资、控制好所有物品的物价、管理好每个关卡的防疫流程和设施条件才是领导班子真正需要干的事情吧！ 
"
2022-04-12,"
#龚俊经纪公司声明##生个孩子啥感觉##微信农场为什么这么火##JackeyLove给Mark打10分##郑州财经学院#  蹭个热搜，打扰了我表姐18岁的孩子王莹莹4月2日凌晨意外坠楼，导致全身多处骨折及脑出血，目前还在郑州市中心医院icu中。表姐一家是农村人，又属于低保户，家中并不富裕，如今孩子需要大笔的手术费和后续治疗费用，然而家中困顿难以为继，无奈只能央我来微博寻求救助。恳请各位网友可以伸出援助之手帮帮我的表姐和她的孩子#上海疫情求助##疫情求助# 蹭蹭话题，不好意思 2郑州 
"
2022-04-12,"
                    浅发一下 2上海 ​                "
2022-04-12,"
                    上海加油，希望疫情早日过去，上海的朋友可以恢复正常的工作和生活。                "
2022-04-12,"
                    //@浮游水母-:这几天首页关于上海疫情看见唯一真诚温暖的新闻//@吃瓜群众CJ:善意是可以传染的//@在也门钓鲑鱼:真不错                "
2022-04-12,"
                    希望疫情赶快结束，上海加油，湖北加油！                "
2022-04-12,"
 无话可说是因为没有可以说的话。 2上海 ​                "
2022-04-12,"
 #东方卫视抗疫晚会# 感谢古人创作了这么有生命力的，穿透古今的诗篇！                "
2022-04-12,"
#预计未来几日上海新增感染者人数仍将处于高位#大家有没有感觉这次上海疫情变化跟越南去年很像？ ​                "
2022-04-12,"
                    几把学校一小小小盒蓝莓🫐25，我真的想吃水果，老师说上海疫情不稳定我们很难解封，真的毁灭得了，17周的教学周我已经10周都是网课了 ​                "
2022-04-12,"
 #上海官方诚恳接受大家批评# //@补果君:上海医护人员的求助，请大家看看，帮忙转发。除了转发，我们没什么能帮到她们的。                "
2022-04-12,"
                    希望关注『上海疫情期间——外来务工人员』  O网页链接 ​                "
2022-04-12,"
                    疫情的严重 各种物价上涨 俄乌战争通货膨胀生活压力加大 有多少公司倒闭又有多少人因为没了收入而无可奈何 一切都会变好的 我们都处在历史重大的事件中不只上海要加油 全国也要加油 ​                "
2022-04-12,"
@上海发布 @浦东发布 @东方卫视番茄台 据说东方卫视明晚要举办抗疫晚会？疫情控制了么？居民物资问题解决了么？阳性患者转运了么？方舱环境改善了么？重疾患者就医渠道畅通了么？哪个大聪明拍板的？和快递停运的决策者是一个人么？每日一骂，不骂行么？脑坑。 ​                "
2022-04-12,"
                    上海的朋友也太可爱了～希望疫情早日结束🙏 ​                "
2022-04-12,"
                    上海疫情期间的火灾，外面那么多汽车，也没人救火，从视频来看一开始的火势并不大。                "
2022-04-12,"
 烂番茄搞什么抗疫晚会不如直播建方舱、物流运输，没有智能手机的老年人根本买不到菜，建议番茄台轮番滚动靠谱的电话买菜渠道。我们小区一个80多的老爷爷没吃的去门卫要吃的了都。好在门卫来团购群里问有没有人知道哪一户有这个老人家才让邻居们知道这个情况，给了老人家菜。居委也阳了被隔离了，各种处理措施统统都没有。居家到现在总共发了几个萝卜一个白菜一个西葫芦一点冷冻鸡肉，别的地方都发了好多轮大礼包了，我们每天6点守着叮咚美团还抢不到。团购的物价都是飞升，真不知道热搜上的上海充足的物资在哪里，在资本家的仓库里吗？ 
"
2022-04-12,"
                    【2022年上海市文创资金（成果资助类）和上海市文旅局文化项目扶持资金网上申报截止日期延长】#便民提示#@乐游上海 表示，为配合本市疫情防控工作，2022年上海市文创资金（成果资助类）和上海市文旅局文化项目扶持资金网上申报截止日期延长至5月23日（周一）（16:30申报系统关闭）。详见↓项目递交书面材料的时间顺延安排如下：网络视听、动漫、文化消费与文创产品开发项目：5月24日-5月25日，上午9:00-11:30、下午13:30-16:30；艺术品、电竞、演艺项目：5月26日-5月27日，上午9:00-11:30、下午13:30-16:30；群众文化项目资助和公共文化建设创新项目：5月24日-5月27日，上午9:00-11:30、下午13:30-16:30。地址：上海市社会文化管理处（静安区巨鹿路709号甲） 
"
2022-04-12,"
                    感觉共情真的很重要 友谊是需要经营的 不能总是索取价值吧  疫情期间看到大家互相帮助的人真的很感慨 还有团长真的很辛苦帮助大家 我们的团长是上海本地人呦 大家全靠她 找资源 送货 协调  还有很多邻居都是互相帮助啊  都很热心帮助外地人的啊 身边总有好人真的很幸运 感恩 真诚待人 ​                "
2022-04-12,"
                    在疫情之下，我們都是花了好大的力氣，才讓自己看起來好好的。隨著各地疫情爆發不止，確診人數仍持續攀升認真好懷念沒有疫情的日子，不需時刻戴口罩的時刻願台灣、上海、世界各地的疫情都能趨緩，生活回歸正常大家都身體健康，平安順利。 ​                "
2022-04-12,"
                    我真的谢谢了#东方卫视##东方卫视抗疫特别节目单发布##东方卫视抗疫晚会##东方卫视抗疫##上海加油##上海# ​                "
2022-04-12,"
                    不知道算不算一桩坏事中的好事，疫情首次让上海市民自发组织成各种小共同体，各种群和信息沟通的渠道被组建起来。                "
2022-04-12,"
                    毕业之前还能出学校嘛，想穿学士服出去玩疫情赶紧滚出中国，上海你要支棱起来啊！ 2上海 ​                "
2022-04-12,"
                    有精力办晚会，没精力发物资是吧#东方卫视抗疫特别晚会# 2上海 ​                "
2022-04-12,"
                    不做梦了，我去不了顶级985，更别想去顶级985学金融了。现在应该想明天工作怎么搞好，领导也不说明白让我干啥，我的反馈也不回复。还应该想想，这几天吃什么，上海疫情这个鬼样子，一天一包泡面，我锁骨都饿出来了。还应该想，这个月底当初定的实习期满，可是居家办公怎么汇报，啥也没干，而且线上根本展现不了我的优势。还应该想，下个礼拜4号要交下季度房租了，实习的那点破工资填饱肚子都不够，怎么跟家里开口要钱吧。 
"
2022-04-12,"
                    每天发现新的沪式笑话//@AnotherZKZK: #上海新增本土确诊1006例无症状23937例# 坚决反对在居民区里设方舱中转站❗️❗️❗️方舱有严格的防疫建设标准，这些临时征用改造的学校能达到方舱的防疫标准吗❓置附近居民区大量居民于感染的危险之中，这到底是要清零还是不要清零                "
2022-04-12,"
                    今日感悟：疫情拉近了邻里关系。今早六点多起床开始洗衣服、晒衣服，收衣服，然后做早饭，之后再整理房间，然后港坐下准备听课，就听到小区广播说要做核酸，我开始准备衣服，期间还找到了防晒帽，十点多快到我们楼了，我刚准备下去排队，邻居说机器坏了，不做了。然后我换好衣服准备午饭，饭还没吃完，说是买的菜到了，邻居好几家都说有快递在门口，开始都在群里说着急拿菜和牛奶，又没人去拿，这时楼长的儿子说他报名去拿，说实话，真是不好意思麻烦人家，昨天他做志愿者送快递，后来低血糖回来了，今天又要去做志愿者，之前听说他去年娶了一位台湾老婆结婚的，年初刚养了小孩，三月份刚回来，月底刚解除隔离，然后碰上了上海的疫情，现在每天在小区里做志愿者帮小区里一千六百多户居民拿快递，但是今天天气三十多度的高温，又着急拿，他就到居委穿好防护服去拿了，帮我们这栋楼都拿好，又帮小区居民送了一遍菜，我们这栋楼居民也很给力，有送可乐的、有送柠檬茶的、还有送红牛的。他说他和父母在这个小区住了三十多年了，有感情，所以想做志愿者为居民们服务，这种精神让人感动。刚拿好菜，居委会开始通知下楼做核酸了，我和儿子抓紧时间下楼排队，等了半个多小时，终于轮到我们了，五人一管，志愿者说：管的人数越少，越危险，，想想说这么多话也没啥用，封闭这么久了，早就变成了砧板上的鱼肉了，随便怎么弄吧。做完核酸刚到家洗完澡，楼里的邻居说，昨天团购的豆腐套餐又到货了，让我们下去拿，一大包拎回来，瞬间感觉58元一套真是值了。刚回家换好衣服，躺一会儿，楼长儿子又来按门铃，说是前天团的沈大成糕点又到货了，穿好衣服，马上下楼去拿，又是一大包，有小馄饨、生煎包、锅贴、桂花糕、青团，看着真不错，换好衣服没忍住，吃了一颗青团，然后开始准备晚饭，烧好饭吃完，歇一会儿，刷碗、打扫、倒垃圾，一套活结束快八点了，一天下来真心累，这一天又没看书，每天在家做保姆，感觉读书对我真没啥用，人家都是有人帮忙有人干家务，我全靠自己撑着，真难。晚上八点钟，开始提醒练琴，我躺着休息，孩子说：我每天晚上在听音乐会，我说：拉的这么差，音乐会啊！谁想听啊！我心脏病都快听出来了，这不是没办法吗！他听了继续练琴。 
"
2022-04-12,"
#上海一快递员自掏7万元给人买物资#夫妻俩因疫情，无法见父亲最后一面，女儿和女婿在车上哭的撕心裂肺 L秀一波神操作的微博视频 ​                "
2022-04-12,"
                    💰没多少就不说了，不给瑞丽发点忙着给上海发你真疯了吧？疫情一来你旅游业还能挣多少，真是打肿脸充胖子自家人不忙着照顾一下忙着炫啥啊 ​                "
2022-04-12,"
#上海一快递员自掏7万元给人买物资#夫妻俩因疫情，无法见父亲最后一面，女儿和女婿在车上哭的撕心裂肺 L秀一波神操作的微博视频 ​                "
2022-04-12,"
                    上海加油 早日战胜疫情🙏//@新闻晨报:向每个坚守在自己岗位上，尽着本分，为他人维系日常生活的人致敬 "
2022-04-12,"
                    公司几百号员工近几天几夜彻夜不眠，面向全县各个农户家里，菜园里，农田里收购各种蔬菜和生活必须品！又想尽一切办法去跟各个物流公司和快递公司去谈愿意前往上海的货车和司机。碰到困难解决困难，碰到问题解决问题，终于在今天下午整装待发！奔赴上海疫情前线！千里驰援！国家成就了安徽龙成，安徽龙成也不负众望，回馈社会！真正的体现了我们中国人“一方有难、八方支援”！真实的体现“皖沪一家亲”！ 2安庆·安徽龙成集团 L傅言jag的微博视频 
"
2022-04-12,"
 上海不缺钱，缺的是可执行的防疫政策和优秀且有人性的管理人员。                "
2022-04-12,"
                    #东方卫视抗疫晚会##网友眼中的上海疫情# 好难受啊 谁搞出来的能不能去死一死啊 ​                "
2022-04-12,"
                    只要敢办，我就骂死丫！//@卑鄙无耻老猫:上海笑话：为什么上海要在疫情如此严峻，感染人数依旧高位、各种保障存在巨大困境的时候，不合时宜地召开抗疫晚会？————因为每个上海人都会看了骂人，从而证明上海活力依旧 "
2022-04-12,"
                    市场监督管理局？38线小城市疫情期间都在监控物价//@补果君:不止没有，一开始不少人笑话没钱买菜团购、管政府要物资的是“巨婴”。这地方思想真有问题。不呼吁抓人，反觉得天经地义。//@幕后BOSS安妮罗洁:就问问上海到现在有一个企业因为哄抬物价被罚款！有一个人因为投机倒把被阿sir抓去坐监的吗？                "
2022-04-12,"
#上海一快递员自掏7万元给人买物资# 希望这个快递员身体健康发大财哈哈哈！也希望疫情早日过去！ "
2022-04-12,"
//@SuikaKP42:总得送点进去吧？//@花知知知栗:就想知上海今次有冇人要坐监//@-若叶菌-: 上海普通市民也太苦了……疫情结束后真得送一波投机倒把的商人去坐监//@·好耶·:什么叫真正的炒菜//@ZEEKO:刑侦名言:最大受益者就是最大嫌疑者//@粉红皮卡丘小马:30也太屌了                "
2022-04-12,"
                    //@我是猫奇:要上海人死光你就直接点，不要用饿死我们➕膈应死我们这两种办法//@流云为羽:……累了……#东方卫视抗疫特别晚会节目单# #东方卫视#  #上海加油# "
2022-04-12,"
                    外公九十多岁了，每天早上起来一边喝鸡蛋茶一边喊小度给他播新闻。今天早上问小度上海疫情如何，小度可能听岔了播了别的，我外公执着的又要问，刚问完外婆就拄着拐棍狂怼他。“还问！你没听见小度都不敢吭声？这事儿不能问！不叫说！赶紧闭了！”结合实事不知道该笑不笑😂 ​                "
2022-04-12,"
                    //@库珀太太 :@上海发布 @浦东发布 //@土星冲浪手哇 : 上海抗疫求助@上海发布 "
