search_date,content
2022-03-01,"
                    又被我妈整破防，从小到大尊重我的所有选择从来不干涉，尊重我的所有隐私，从来不会看我的手机、日记这些私人物品，犯错了也不会怪我，只会给我说“下次做好就可以了”，当我说“我要是去越来越远的城市读书怎么办，以后不能陪你了”，她会说“没关系，你只管有多远飞多远，我会照顾好我自己的，不用担心，偶尔回来看看我就好”，每次只要问我在学习的时候，下一句肯定会说“辛苦了/加油/你是最棒的”来鼓励我，也不会认为任何事都是我应该做的，尊重所有人的劳动成果，疫情爆发从上海回家，叫我不要出门，原因是“让你不要出门不是怕你被感染，而是怕你传播给别人，耽误别人”，好多好多···看问题的角度可以向妈妈学习，我妈妈真的太好了，感恩 
"
2022-03-01,"
                    多么优美的歌谣很喜欢上海，除了感受到了工作和生活，整体国际化的氛围，物质精神上各种领域都繁荣发展，兼容并包，同事领导们相处开心，也是青春奋斗过的地方，原以为没有的那里居然也能找着，十分感恩，等各处疫情好些后要常回上海转转去。[花灯]                "
2022-03-01,"
                    世赛筹办工作进入冲刺阶段！上海第46届世界技能大赛准备周会议今天开幕7个月后，第46届世赛将在中国上海举办。我们将借鉴北京冬奥会经验，周密制定方案，解决各方难题，在严密防控疫情的同时，全力提升参赛体验。中方将坚持“节约办赛、安全办赛、绿色办赛”理念O世赛筹办工作进入冲刺阶段！上海第46届世界技能大赛准备周会议今天开幕 ​                "
2022-03-01,"
                    【#上海行程卡带星#】3月1日，上海市新冠肺炎疫情防控新闻发布会通报一例本土确诊病例，#上海1地调整为中风险地区#。刚刚有网友反映上海行程卡已带星。#上海今日新增1例本土确诊# ​                "
2022-03-01,"
                    无语了祈祷太原没疫情，然后上海有疫情了，我的生日旅行好坎坷  ​​​第一次买机票第二天太原有疫情，今天下午刚换航班晚上上海中风险，无语了我讨厌疫情 2太原 ​                "
2022-03-01,"
                    祈祷上海疫情赶紧好转，希望你的第一场音乐会顺顺利利。🙏@晨艺 "
2022-03-01,"
                    苏州 深圳 青岛 北京 上海，这疫情时不时的冒出来，防不胜防啊！ ​                "
2022-03-01,"
                    刘子木‖25岁的她，活力满满，喜欢把压力变动力，知世故而牧天真，幸运好像也更眷顾这样的女生，在疫情爆发前提前从美国回来的她，还在上海遇见了自己现在的爱人~ “女生一定要自信！努力提升自己，钱攥在自己手里才是真的，加油！” 2南宁 ​                "
2022-03-01,"
#宜昌# 【#宜昌疾控# ：又新增六地来宜人员须主动健康申报】3月1日，市疾控中心连发两条疫情防控提醒：对2月24日（含）以来有黑龙江省哈尔滨市道外区新一街道；2月14日（含）以来有黑龙江省牡丹江市绥芬河市；2月22日（含）以来有云南省德宏州盈江县；2月15日（含）以来有吉林省延边州珲春市、上海市普陀区石泉街道和黑龙江省黑河市爱辉区旅居史的来宜返宜人员实施健康管理措施。请符合条件者在做好个人防护的情况下，主动向当地社区（村）、工作单位或住宿宾馆进行健康申报。 市疾控中心相关负责人表示，截至3月1日，共有14个省区市50地来宜返宜人员须进行健康管理。拟从重点地区来宜返宜的人员，应提前24小时主动向所在社区（村）、工作单位或住宿宾馆报备相关情况，并提前了解防疫要求，来宜返宜途中请做好个人防护，来宜返宜后，应主动配合我市相关防控措施。 （三峡日报全媒记者 时刚、通讯员 方敏） 
"
2022-03-01,"
                    国内疫情风险等级情况（截止2022年3月1日22时）  ✭高风险地区（8个）内蒙古自治区（6个）：呼和浩特市武川县上秃亥乡圪奔村呼和浩特市新城区成吉思汗大街街道毫沁营村呼和浩特市新城区东风路街道海东路社区呼和浩特市赛罕区榆林镇陶卜齐村呼和浩特市土默特左旗白庙子镇东坝什村呼和浩特市回民区环河街街道巴彦南路社区广东省（1个）：东莞市大朗镇杨新路82号、112号、124号、158号、168号、238号天津市（1个）：空港经济区雅苑足道✭中风险地区（188个）黑龙江省（11个）：鸡西市鸡东县蓝天名苑小区22号楼鸡西市鸡东县乾宏家园小区2号楼鸡西市鸡东县人民医院绥芬河市时尚花园2号楼绥芬河市绥芬河乌拉尔国际贸易有限公司（商联路50号，绥芬河铁路货场二货区2线西侧）绥芬河市天泽楼绥芬河市中天幸福家园一期2号楼绥芬河市新利A区2号楼绥芬河市海融富华苑23号楼绥芬河市溪树庭院1期1号楼黑河市爱辉区网通社区医院小区1号楼广东省（6个）深圳市罗湖区东门街道新园路明华广场1至6楼(含6A与M层)商业区深圳市龙岗区坂田街道马安堂社区侨联东10巷1号顺兴楼深圳市龙岗区中兴路高时石材B区A钢构厂房深圳市罗湖区桂园街道华瑞大厦B座（不含底商）深圳市南山区招商街道爱榕园18栋深圳市南山区蛇口街道雷公岭村15号广西壮族自治区（1个）：防城港市峒中镇友谊路口至官田路相交汇处、官田路至河堤路全段、峒中汽车站货场西面小巷所围成的区域江苏省（42个）：苏州市吴江区长安花园21幢苏州市吴江区长安路2358号吴江科技创业园苏州市吴江区江陵街道城南花苑2167幢苏州市吴江区八坼街道邮电街23号2幢苏州市吴中区水岸清华97幢苏州市吴中区甪直镇长巨村下扒浜马娄里172号苏州市吴中区碧水湾花园60幢苏州市吴中区碧堤半岛53幢苏州市吴中区郭巷街道建发独墅湾82幢苏州市吴中区郭巷街道双湾花园35幢苏州市吴中区郭巷街道国泰社区国泰一村105幢苏州市吴中区郭巷街道塘北社区124号苏州市苏州工业园区斜塘老街12号苏州市苏州工业园区京隆生活区苏州市苏州工业园区星胜客11幢苏州市苏州工业园区凤凰城49幢苏州市苏州工业园区明日之星1幢苏州市苏州工业园区湖畔天城花园16幢苏州市苏州工业园区夏家桥118号9幢苏州市苏州工业园区花语江南20幢苏州市苏州工业园区文华公寓4号楼苏州市苏州工业园区南山·丽舍40幢苏州市苏州工业园区阳浦路150号1幢苏州市苏州工业园区绿地·华尔道名邸小区苏州市苏州工业园区锦溪苑5期4幢苏州市姑苏区大竹园3号楼苏州市姑苏区永林二区苏州市姑苏区胥江路361号（东方苑）1幢苏州市姑苏区吴门桥街道长欣苑南区4幢苏州市姑苏区平江街道凤池弄5-2号楼苏州市相城区万宇名都花园5幢苏州市相城区北桥街道盛北花园45幢苏州市相城区北桥街道漕韵家园28幢苏州市常熟市紫晶城5幢苏州市常熟市中欧假日花园9幢苏州市张家港市凤凰镇金谷小区18、19幢苏州市张家港市杨舍镇君临新城6号楼苏州市张家港市凤凰镇双龙花园62幢苏州市张家港市杨舍镇民丰苑西区苏州市张家港市杨舍镇新农花苑25幢苏州市张家港市杨舍镇新航花苑18幢苏州市张家港市杨舍镇金新城悦府7幢内蒙古自治区（105个）：呼和浩特市玉泉区兴隆巷街道四里营东社区呼和浩特市玉泉区小黑河镇祥和苑社区呼和浩特市玉泉区石东路街道苁蓉社区呼和浩特市玉泉区小黑河镇鑫盛社区呼和浩特市玉泉区石东路街道迎春社区呼和浩特市玉泉区鄂尔多斯路街道蓝宇社区呼和浩特市玉泉区鄂尔多斯路街道华宇社区呼和浩特市玉泉区石东路街道三里营东社区呼和浩特市玉泉区长和廊街道菩提塔西社区呼和浩特市玉泉区石东路街道康乐社区呼和浩特市玉泉区鄂尔多斯路街道前八里庄村呼和浩特市玉泉区西菜园街道西苑社区呼和浩特市玉泉区昭君路街道小黑河社区呼和浩特市玉泉区小黑河镇金川南区呼和浩特市玉泉区石东路街道富丽社区呼和浩特市玉泉区鄂尔多斯路街道巴彦乌素社区呼和浩特市玉泉区昭君路街道天骄路社区呼和浩特市玉泉区昭君路街道沟子板社区呼和浩特市玉泉区长和廊街道观音庙社区呼和浩特市玉泉区西菜园街道芦花园社区呼和浩特市玉泉区昭君路街道闻都社区呼和浩特市玉泉区小召前街街道建华北街社区呼和浩特市玉泉区五塔北街社区呼和浩特市赛罕区昭乌达南路街道小台什社区呼和浩特市赛罕区敕勒川街道怡水园社区呼和浩特市赛罕区巴彦镇学苑社区呼和浩特市赛罕区中专路街道园艺所社区呼和浩特市赛罕区乌兰察布路街道长乐宫社区呼和浩特市赛罕区军区第三干休所社区呼和浩特市赛罕区昭乌达路街道锦绣社区呼和浩特市赛罕区昭乌达路街道万锦社区呼和浩特市赛罕区敕勒川街道前不塔气呼和浩特市赛罕区敕勒川街道香格里社区呼和浩特市赛罕区中专路街道创业社区呼和浩特市赛罕区中专路街道万达社区呼和浩特市赛罕区乌兰察布路街道武警社区呼和浩特市赛罕区乌兰察布路街道先锋社区呼和浩特市赛罕区昭乌达路街道天野社区呼和浩特市赛罕区榆林镇东干丈村呼和浩特市赛罕区中专路街道春雨社区呼和浩特市赛罕区专路街道中专路社区呼和浩特市赛罕区乌兰察布东路街道瑞光社区呼和浩特市赛罕区昭乌达南路街道前巧报社区呼和浩特市赛罕区昭乌达南路街道香榭花堤社区呼和浩特市赛罕区科尔沁街道后不塔气社区呼和浩特市新城区成吉思汗街道东河社区呼和浩特市新城区成吉思汗大街街道代洲营村呼和浩特市新城区东风路街道丽苑社区呼和浩特市新城区东风路街道芳汀花园社区呼和浩特市新城区东风路街道祥园社区呼和浩特市新城区东风路街道东影北街社区呼和浩特市新城区成吉思汗大街街道哈拉更村呼和浩特市新城区西街街道西落凤社区呼和浩特市新城区成吉思汗大街街道上新营村呼和浩特市新城区成吉思汗大街街道苏雅拉社区呼和浩特市新城区海拉尔路街道府兴社区呼和浩特市新城区成吉思汗大街街道北苑社区呼和浩特市新城区西街艺术厅北街社区呼和浩特市新城区迎新路街道新春社区呼和浩特市新城区成吉思汗大街街道塔利村呼和浩特市新城区东风路街道昭君新村社区呼和浩特市新城区西街街道曙光社区呼和浩特市新城区迎新路街道展北社区呼和浩特市新城区中山东路街道中山社区呼和浩特市新城区成吉思汗大街街道呼哈路社区呼和浩特市新城区成吉思汗大街街道石头新营村呼和浩特市新城区成吉思汗大街街道铁路社区呼和浩特市新城区海拉尔路街道赛马场社区呼和浩特市新城区保和少镇野马图村呼和浩特市土默特左旗白庙子镇瓦房院新村呼和浩特市土默特左旗白庙子镇碱房村呼和浩特市土默特左旗敕勒川乳业开发区易购城呼和浩特市土默特左旗金海街道金华社区呼和浩特市土默特左旗金海街道友谊馨居小区呼和浩特市土默特左旗台阁牧镇三间房村呼和浩特市土默特左旗白庙子镇新营子村呼和浩特市土默特左旗金海街道半山半水小区呼和浩特市土默特左旗金海街道博雅西苑小区呼和浩特市土默特左旗金海街道金厦小区呼和浩特市土默特左旗金海街道上善雅筑小区呼和浩特市土默特左旗台阁牧镇霍寨村呼和浩特市土默特左旗西甲兰村呼和浩特市回民区环河街街道县府街社区呼和浩特市回民区攸攸板镇攸攸板村呼和浩特市回民区攸攸板镇一间房村呼和浩特市回民区攸攸板镇巴彦树贵社区呼和浩特市回民区攸攸板镇东棚子村呼和浩特市回民区钢铁路街道咱家社区呼和浩特市回民区攸攸板镇孔家营社区呼和浩特市回民区倘不浪社区呼和浩特市回民区环河街街道阿吉拉沁社区呼和浩特市回民区环河街街道太平街社区呼和浩特市回民区攸攸板镇高伦特社区呼和浩特市回民区钢铁路街道西机务段社区呼和浩特市和林格尔县经济开发区第一农场呼和浩特市武川县可镇滨河社区呼和浩特市武川县上秃亥乡刘家村包头市昆都仑区阿尔丁街道包头市昆都仑区前进街道包头市昆都仑区白云街道包头市昆都仑区市府东路街道包头市昆都仑区昆北街道包头市昆都仑区鞍山街道包头市达尔罕茂明安联合旗小文公乡腮林忽洞村包头市青山区青福镇北区云南省（3个）：红河哈尼族彝族自治州河口县河口农场23队红河哈尼族彝族自治州河口县主城区迎宾丽景小区（含老百货公司住宿楼）临沧市镇康县南伞镇新城社区公主路以东，自文景路以北至泰安路以南片区四川省（14个）：成都市高新区中和街道长城馨苑小区成都市高新区桂溪街道世龙公馆成都市高新区桂溪街道英郡三期小区成都市高新区石羊街道天府世家小区成都市高新区中和街道中德世邦和庭（原中德K区）1栋、7栋、8栋成都市高新区中和街道名著司南小区7栋、8栋、9栋、10栋成都市高新区中和街道乐活公社小区成都市天府新区龙河社区凯华丽景小区成都市天府新区华阳街道伏龙社区丽景苑小区成都市天府新区华阳街道四河社区四河小区成都市天府新区华阳街道洛森堡新殿蝶郡小区成都市温江区丽晶公馆小区成都市金堂县生态水城澜岸小区成都市金牛区沙河·云景湾小区湖北省（5个）:武汉市武昌区中华路街道凯莱熙酒店户部巷店武汉市江岸区车站街道华清园小区4栋武汉市江岸区后湖街道同鑫花园小区29栋武汉市东湖高新区关东街道保利时代天悦小区28栋武汉市青山区红卫路街道58街坊127门上海市（1个）：普陀区石泉街道宁强路33号石泉社区文化活动中心 
"
2022-03-01,"
赢富阁 #财经##股票##今日看盘#【上海市同济医院暂停门急诊医疗服务 互联网医院照常运行】3月1日电，上海市同济医院、同济大学附属同济医院3月1日在其医院官方微信号中发布消息称：根据国家和本市疫情防控要求，我院严格落实相关人员及环境筛查，即刻起我院（新村路389号院区及新沪路950号大华门诊部）暂停门急诊医疗服务，互联网医院照常运行 
"
2022-03-01,"
                    祈祷上海疫情赶紧好转，希望你的第一场音乐会顺顺利利。🙏@晨艺 "
2022-03-01,"
                    【国内两地再现机场疫情：天津、上海多例机场工作人员感染】～～～～～老外都放开疫情防控，都进来放毒了，NND ​                "
2022-03-01,"
                    这几天脑子里一直是那位神勇的上海美术老师 辞职去海边卖自己做的手工耳环 有空做做义工帮民宿画墙绘 闲时冲冲浪 潜潜水🤿，还是市中心的小学十年教龄 不堪双减延时疫情重负说辞就辞了 害 暂时是没有这种勇气 但我能羡慕她一辈子[撇嘴]看似不愁的铁饭碗 实则没日没夜的叫苦连天 唉😮‍💨想辞职的第一千八百三十五天 
"
2022-03-01,"
                    订了去长白山，碰到难遇的大台风订了去海口，碰到上海疫情 ​                "
2022-03-01,"
                    25号 boss：上次的伴手礼我觉得挺好的，想这次出差带上，你从淘宝上买了直接寄到酒店哈 28用me：买完了，预计28到哈，不知道疫情管控还有物流会不会有影响，不过已经加急了26号 同事：boss让我问你快递到了吗 她着急用me：我不李姐，同城一天还够呛呢，让一天到上海，顺丰坐火箭送吗27号同事：boss问能不能退回去啊，她计划有变不需要了寄快递之前 boss还是boss寄完之后 从此boss变🤡 
"
2022-03-01,"
                    祈祷上海疫情赶紧好转，希望你的第一场音乐会顺顺利利。🙏@晨艺 "
2022-03-01,"
                    祈祷上海疫情赶紧好转，希望晨艺的第一场音乐会顺顺利利。🙏@晨艺 "
2022-03-01,"
                    从保定到上海好麻烦 球球了别有疫情！ ​                "
2022-03-01,"
                    睡前心得:​1.现在有了大量量产车数据后反向评估软件变更的时候，会拿出统计学依据的证明，评估标准不光是安全还有体验等维度。​2.前一阵苏州出现了疫情行程码带星了，需要每48小时核酸，园区才让进;今天上海也星了，结果园区'领导'拍板两个地方的星区别对待，可以预测的是明天早上进大门还要检查行程码是哪里带星。​3.结合两点，发现这些'规定'，'决策'完全没有依据，更别说统计意义上的依据了。​4.如果大家还是抱着躺平的心态想去当公务员，应该30年后，我们这一代的'领导'还是会一刀切。 
"
2022-03-01,"
                    小事真的太能打动人了大概半个月之前说想吃螺蛳粉火锅 阿清说等苏州疫情好了来上海陪我吃 前几天郁金香开了 阿清说过几天来陪我看 但是今天上海又有了 因为要去学校不能来上海了 刚刚视频要挂了 他突然说 我算了一下你大概什么什么时间也要回学校了 等你回来我们去吃螺蛳粉而且正好春天花也都开了 我们一起去看我早就忘记这些随口一说的小事情了 他全都记得清清楚楚 还有刚刚聊了关于我经常会不耐烦的点 说着说着我又开始急了 阿清太懂怎么顺我的毛了 一句简简单单的话我就全好了他真的从来不会嫌我烦 也太好了吧总之 我男朋友真的特别好！我真幸福！ 
"
2022-03-01,"
                    祈祷上海疫情赶紧好转，希望晨艺的第一场音乐会顺顺利利。🙏@晨艺 "
2022-03-01,"
                    好想去旅游！好想去上海迪士尼呜呜呜可是那边有疫情了 真的好想好想好想 一万个年头 ​                "
2022-03-01,"
                    【#上海行程卡带星#】3月1日，上海市新冠肺炎疫情防控新闻发布会通报一例本土确诊病例，#上海1地调整为中风险地区#。上海的行程码已经带星，魔都朋友可参考带星行程码政策安排好出行。#上海今日新增1例本土确诊# ​                "
2022-03-01,"
#上海今日新增1例本土确诊#这疫情真是挺烦，下午看到消息就觉得像夏天的苍蝇，招人膈应…周五去上海也只能取消了本来计划的蛮好的 充满期待12306上积分兑换的车票也无法退票实属一小笔损失世界和平 疫情退散🙏 ​                "
2022-03-01,"
                    祈祷上海疫情赶紧好转，希望你的第一场音乐会顺顺利利。🙏@晨艺 "
2022-03-01,"
                    学校放我出去疫情滚出拆那！//@德云社刘筱亭:上海3月27不见不散                "
2022-03-01,"
 所以我能不能回学校啊 ​                "
2022-03-01,"
                    md 上海有疫情 耽误我看饼饼 ​                "
2022-03-01,"
                    祈祷上海疫情赶紧好转，希望晨艺的第一场音乐会顺顺利利。🙏@晨艺 "
2022-03-01,"
 好的 我再也不计划出行了 ​                "
2022-03-01,"
                    上海有疫情😷 2北京 ​                "
2022-03-01,"
                    我在三亚三亚有疫情 回上海上海有疫情带星😄😁雅萱是小福星我就是扫把星😄 ​                "
2022-03-01,"
                    祈祷上海疫情赶紧好转，希望晨艺的第一场音乐会顺顺利利。🙏@晨艺 "
2022-03-01,"
                    各位老师好，根据最新疫情防控排查通知：对2022年2月15日（含）以来有上海市普陀区石泉街道、吉林省延边州珲春市和黑龙江省黑河市爱辉区旅居史的来鄂返鄂人员迅速开展追踪排查工作，如排查出相关人员，请第一时间与社区联系（主校区联系华科大社区87542343，同济校区联系同济社区83694992）。请各单位统计有关排查情况，于明日17:00时前更新并填写信息统计表，反馈到xbmsk@hust.edu.cn邮箱，请同时发至社区居委会邮箱1013150377@qq.com。请学工部负责本科生和研究生，国际教育学院负责国际学生，人事处负责博士后和院士等，离退休工作处负责离休干部，同济医学院负责同济校区，社区居委会负责居民，二级单位负责本单位在职和退休教职工的信息。如无，请在群内反馈，谢谢各位老师。感谢大家的支持。 
"
2022-03-01,"
                    偶滴宝贝萌 疫情好一点就都来上海找我玩儿吧 我真的会兴奋一些 ​                "
2022-03-01,"
                    『近期为何连续出现无症状感染者？上海市疫情防控专家组成员吴凡作答 - 新华社客户端』O网页链接 ​                "
2022-03-01,"
                    疏影横斜水清浅，暗香浮动月黄昏#上海##上海旅游# 疫情期间，难得的休闲好时光 2上海·康桥 L徐老sier的微博视频 ​                "
2022-03-01,"
 希望无大碍吧，上海为啥相对本土病例不多，因为上海是科学防疫，其实也狠，就是说严厉的。今天那1例本土，截止今天下午3点，就筛查近2万人。上海重视密接和次密接，也重视筛查人群，不是以前那样就核酸检测一次，有些要两次。上海战疫，不光是上海卫健委事，犹如共同战疫，人人有责，企业和公司等也是战疫的骨干力量，就这样守护上海，守护中国。 
"
2022-03-01,"
                    国内两地再现机场疫情：天津、上海多例机场工作人员感染 @新浪新闻 O国内两地再现机场疫情：天津、上海多例机场工作人员感染 ​                "
2022-03-01,"
                    昨天还跟🌰看衣服说周末去玉桂狗餐厅穿什么………结果！今天就看到上海又疫情了……我真的会谢……🙃🙃 ​                "
2022-03-01,"
                    到九华山的当晚～跟晴儿惯例约了老母鸡汤赞（酒肉穿肠过，佛祖心中留，杀生罪过）要相信一切就是最好的安排（本来约了下周，提前一周去的，现在上海有疫情）所有的愿望皆是对美好生活的向往～～愿所愿皆成～希望菩萨佛祖庇佑的瞬间～想到～我怎么才值得～安心康复每一个孩子[高考必胜][高考必胜]做一个善良的人……好多好多想法💡爬山的时候明显感觉自己身体素质的降低(毕竟当然徒步爬过泰山)在酒店照镜子发现自己的法令纹明显了一瞬间有对衰老的恐惧快乐的成本越来越高，以前四人挤快捷，现在两人搞星级，生活水平的提高好像并没有让快乐加倍～反而觉得慢慢在对很多东西丧失好奇心每天没觉得快乐，但也没有不快乐[冰墩墩][冰墩墩]晚上睡觉有莫名的焦虑[花灯][花灯]十字路口的你好像选择哪里都有问题🤨 
"
2022-03-01,"
                    因为上海疫情，想看看官方通知，第一次认真看随申办。居然有长者专区，真不愧是上海哇 ​                "
2022-03-01,"
                    《近期为何连续出现无症状感染者？上海市疫情防控专家组成员吴凡作答》      新华社客户端上海3月1日电（记者 袁全、史依灵）1日下午，上海市举行的新冠肺炎疫情防控新闻发布会上，上海市疫情防控公共卫生专家组成员、复旦大学上海医学院副院长吴凡就上海近期为何连续出现本土无症状感染者作出回答。      吴凡表示，无症状感染者从医学定义来看是指，新冠病毒核酸检测呈现阳性，但是又没有出现相关症状，且没有影像学改变的感染者。上海对于无症状感染者严格按照国家标准来判断，进行14天隔离医学观察。14天隔离结束后，对无症状感染者进行连续两次核酸检测，均呈阴性后，才能解除隔离观察。　　至于为什么现在无症状感染者多了？吴凡表示，主要可以从几个层面考量：第一，病毒的传染性变强，病毒自身特性发生变化；第二，大规模人群的免疫接种，重症的比例下降，轻症和无症状的比例增加；第三，年轻人免疫力更强，感染后易出现无症状感染。　　上海市卫健委主任邬惊雷表示：当前，部分周边国家和地区新增病例快速增长，国内本土疫情多点散发。市民要充分认识疫情防控形势的严峻性、复杂性，外防输入、内防反弹工作一刻也不能大意，主动防控、科学防控、精准防控、综合防控一点也不能放松。请市民朋友们继续坚持防疫“三件套”、牢记防护“五还要”，做好自我健康监测，出现发热、咳嗽、乏力、嗅觉味觉减退等不适症状，请佩戴医用口罩前往就近的发热门诊就诊。  O近期为何连续出现无症状感染者？上海市疫情防控专家组成员吴凡作答 
"
2022-03-01,"
                    【#上海行程卡带星#】3月1日，上海市新冠肺炎疫情防控新闻发布会通报一例本土确诊病例，#上海1地调整为中风险地区#。有网友反映上海行程卡已带星。#上海今日新增1例本土确诊# ​​​，疫情出行请关注最新的防疫政策，安全出行，高效出行！@中国蓝新闻 ​                "
2022-03-01,"
上海市考想报线下的面试班，但是现在上海有疫情了，万一培训的时候所在地变中高风险地区了咋办，怕不让面试了这疫情谁也说不准呐会有人和我有一样的担忧吗 ​                "
2022-03-01,"
#上海 疫情#3月4号的迪士尼还能去嘛 ​                "
2022-03-01,"
                    刚刚苏州发布通告▽▽▽苏州市疫情防控2022年第41号通告2月28日0时至24时，苏州新增新冠肺炎本土确诊病例3例(均来自集中隔离点)，无新增本土无症状感染者。截至2月28日24时，苏州本轮疫情累计报告本土确诊病例117例，本土无症状感染者29例。2月28日0时至24时，苏州新增境外输入新冠肺炎确诊病例1例。请广大市民继续增强防范意识，做好个人防护，坚持佩戴口罩、保持社交距离、注意个人卫生。如出现发热、咳嗽等症状，在做好个人防护前提下，及时就近前往医疗机构就诊。苏州市新冠肺炎疫情联防联控指挥部2022年3月1日本土确诊病例详情及活动轨迹：确诊病例115来自集中隔离点，诊断为新冠肺炎确诊病例（轻型）。确诊病例116来自集中隔离点，为本轮疫情以来病例的密接者，诊断为新冠肺炎确诊病例（轻型）。确诊病例117来自集中隔离点，为本轮疫情以来病例的密接者，诊断为新冠肺炎确诊病例（轻型）。以上新增确诊病例均已转运至苏州市定点医疗机构隔离治疗，情况稳定。昨日境外输入确诊病例详情：病例1，中国籍，2月18日闭环转运至集中隔离点。2月28日诊断为新冠肺炎确诊病例（普通型），目前在定点医疗机构隔离治疗。苏州市疫情防控2022年第40号通告根据国务院联防联控机制有关规定，经苏州市指挥部研究决定，自发布之日起，对苏州市部分区域疫情风险等级进行调整：吴江区盛泽镇绿洲华庭小区41栋、吴中区郭巷街道独墅湖西金悦花园一期19幢、吴中区木渎镇沈巷村47~69号、姑苏区天辰花园小区18幢、苏州工业园区东城郡115幢、苏州工业园区锦溪苑26幢由中风险地区调整为低风险地区。其他地区风险等级不变。调整后苏州全市现有49个中风险地区。苏州市新冠肺炎疫情联防联控指挥部2022年2月28日据江苏省卫健委最新通告2月28日0-24时，江苏新增本土确诊病例3例（苏州市报告，在定点医院隔离治疗）。新增境外输入确诊病例2例（中国香港输入1例，在南京市定点医院隔离治疗；日本输入1例，在苏州市定点医院隔离治疗），新增境外输入无症状感染者2例。新增出院病例7例（均为本土），解除医学观察的无症状感染者3例（均为本土）。目前，在定点医院隔离治疗的确诊病例128例（本土100例，境外输入28例），接受隔离医学观察的无症状感染者49例（本土34例，境外输入15例）。2020年1月22日至今，全省累计报告新冠肺炎确诊病例1779例（其中境外输入201例）。据国家卫健委最新通告2月28日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例200例。其中境外输入病例125例（广东44例，上海40例，北京12例，广西8例，重庆4例，云南4例，福建3例，山东3例，江苏2例，四川2例，天津1例，安徽1例，湖北1例），含10例由无症状感染者转为确诊病例（广东4例，北京2例，广西2例，山东1例，四川1例）；本土病例75例（广东31例，其中深圳市23例、东莞市7例、中山市1例；内蒙古14例，其中呼和浩特市13例、包头市1例；天津6例，其中滨海新区4例、东丽区2例；广西6例，均在防城港市；云南6例，其中德宏傣族景颇族自治州5例、临沧市1例；黑龙江4例，其中牡丹江市3例、鸡西市1例；江苏3例，均在苏州市；湖北2例，均在武汉市；山西1例，在晋中市；海南1例，在三亚市；四川1例，在成都市），含3例由无症状感染者转为确诊病例（天津2例，黑龙江1例）。无新增死亡病例。新增疑似病例9例，其中境外输入病例8例（均在上海），本土病例1例（在内蒙古）。来源 | 苏州发布、健康江苏、健康中国 
"
