id,date,text,label
4767924164757716,2022-5-11,钟南山看了看上海的疫情:病毒的隐性传播是微博小助理传播的原因每日讲天下的微博视频,上海疫情
4767924051774286,2022-5-11,【瞒着家人赴沪战疫16天，救援车上完成毕业答辩……26岁青岛小嫚的公益实习路】从青岛山火扑救现场，转战上海抗击疫情，她的毕业答辩只能在中途的救援车上完成；冒着高温天气，身穿防护服，爬楼串巷消杀，她和队员们坚守上海战疫最前线，经常忙到深夜；面对此前的莱西、城阳疫情，她积极奉献力量，为奔...全文,上海疫情
4767917948800104,2022-5-11,#上海疫情#现在最大的问题是文具要消耗完了我的美纹纸快没了，还没法团购,上海疫情
4767923786220684,2022-5-11,未完待续……#上海疫情#上海,上海疫情
4767923782293363,2022-5-11,可以想象静安的领导有多努力了以及不想吐槽今天发的“蘑菇开大会“#上海疫情#,上海疫情
4767923623170278,2022-5-11,天天晒早餐今日份早餐和午餐一起打卡#猫先生出品#吃完午餐后就来核酸，今天居家第16天，天气阴沉沉，最近核酸越捅越深，到底有没有一个标准呢，午餐差点吐出来。上海疫情越来越好，北京也快了，希望一切都平安,上海疫情
4767923476107692,2022-5-11,🍃🍃｜那些花儿—｜要不是隔离这么久，我是怎么也不会知道，小区里的花花草草可以这么妖娆[捂脸]剪上一支，插进花瓶里看着就特别美好图1⃣️：应该是重瓣月季。图2⃣️：应该是女贞，米色小花清香扑鼻，颜色很是小清新。图7⃣️：邻居种的玫瑰。...全文,上海疫情
4767923337430947,2022-5-11,#上海已有8个区实现社会面基本清零#哇，这真是一个好消息，这就是白衣战士们共同努力的结果，上海的疫情得到有效的控制全是你们的功劳，在这里对你们说一声，白衣战士，你们辛苦了！”上海人民永远记得你们。,上海疫情
4767923287361004,2022-5-11,第六次收到政府补助的物资我爱中国#上海疫情#,上海疫情
4767923266915900,2022-5-11,讲真，之前的我是坚决相信上海是能做好疫情防控的，而且是精准防控。到今天居家整60天，现在的态度就是，任何不合理的事情先看下发生地，只要一看是上海，反应就是，上海嘛，那正常的呀。可正常吗？这是一座号称以人为本，海纳百川的大都市，为什么会发生接二连三的那么多不合理甚...全文,上海疫情
4767923103861875,2022-5-11,川沙已经在发第八波物资了，大胆设想一下，背靠迪士尼乐园，川沙是不能能发点贝儿的东西，哪怕是一张贴纸，能收服不少人心。#上海疫情#玲娜贝儿,上海疫情
4767923095473054,2022-5-11,伟大的领导，听话的病毒#上海疫情#,上海疫情
4767917659129497,2022-5-11,NINEPERCENT终于来到了，也来到了你的生日月，已经4年了陪你度过的每一年的520对于我来说都是值得的回味的一天，但是呢今年由于上海疫情的关系的，我已经一个多月都没出去了，但是呢我还是要带来我的手幅来给你的生日送出我对你的祝福，祝小鬼生日快乐，突破自已，完成心中所想，我也一直在哦...全文,上海疫情
4767922448503508,2022-5-11,#上海疫情#“多名在沪滞留人员居无定所，上海警方连夜安置。”这新闻看到心酸，一个多月流落街头了，没人管没人问，最后连夜处安置，还是为了清零攻坚，“阻断流动风险”。说到底，在当前的逻辑下，人的生活生存，并不是清零考虑的首要问题。新闻背景：据看看新闻，上海警方近日来连夜开展在沪滞...全文,上海疫情
4767922206280342,2022-5-11,"我们小区真是上海疫情期间的奇葩。居委会：各位居民，今天我们将为大家发放物资大礼包，内容包括XXX,XXX,XXX等。居民：啊？又要发东西了？来不及吃啊，能不能过几天再发？居委会：不好意思，货车已经在路上了。我不嫌多，最好天天给我发",上海疫情
4767922168268388,2022-5-11,绿树阴浓夏日长，虽是阴天，清晨6点也已天光大亮，好久没起这么早了，趁天气凉爽，索性出去走走吧，路边各种不起眼的小花，在满眼绿色中低调的开着，完全没有夏花的热烈奔放，却也美的独立脱俗#好运五月##随手拍##上海疫情##遇见美好##夏花#,上海疫情
4767922012820931,2022-5-11,被封的第57天#上海疫情#上海,上海疫情
4767921962224633,2022-5-11,之前其他省市疫情没管好网上一顿喷也不见有人说什么，上海疫情没控制住，于是很快评论带ip就上线了，品一品,上海疫情
4767921928149030,2022-5-11,15号能解封吗？还是20号#上海疫情#上海租房上海租房上海,上海疫情
4767921823811310,2022-5-11,在上海疫情隔离的漫长时光里，我常常想，如果玛瑞亚还在，她会对我们说什么……2020年2月，武汉疫情最严重时，家庭治疗与家庭重塑学术委员会的伙伴们和玛瑞亚线上聚会，她的分享极大地鼓舞了我们。这份鼓励，对目前的高龄老人及有基础性疾病的人，仍然有用。玛瑞亚自己，年届百岁，依然勇敢地打了三针...全文,上海疫情
4767921777414741,2022-5-11,封控第四十七天又是懒得做饭的一天消耗螺蛳粉—包解解馋也不想洗碗…雪平锅烧的直接端锅吃#上海疫情##日常#日常,上海疫情
4767921735992623,2022-5-11,上海疫情终于要结束了。全国都保持常态化核酸检测吧。,上海疫情
4767921651844878,2022-5-11,#今日看盘#我不说拉斯维加斯赌场，就说你去过我们国家澳门赌场你就知道了，赌场里老师自己赌的倾家荡产然后赖在赌场做老师“合法诈骗”，混饭吃而已对不？现在去赌场看看一定还要赌场老师啦#上海疫情##关注俄乌局势最新进展##皇家校长家的元宇宙#,上海疫情
4767921735992623,2022-5-11,上海疫情终于要结束了。全国都保持常态化核酸检测吧。,上海疫情
4767921651844878,2022-5-11,#今日看盘#我不说拉斯维加斯赌场，就说你去过我们国家澳门赌场你就知道了，赌场里老师自己赌的倾家荡产然后赖在赌场做老师“合法诈骗”，混饭吃而已对不？现在去赌场看看一定还要赌场老师啦#上海疫情##关注俄乌局势最新进展##皇家校长家的元宇宙#,上海疫情
4767921606230349,2022-5-11,希望上海解封的时候千万不要弄什么百姓拉横幅齐唱啥啥啥庆祝解封的新闻了，就从上海疫情开始我几乎已经看遍所有的阴阳怪气了，疲劳了，这种新闻现在连我80岁老奶奶都骗不过,上海疫情
4767921353528613,2022-5-11,#上海已有8个区实现社会面基本清零#【#上海8区实现社会面基本清零#】记者从11日举行的上海市新冠肺炎疫情防控新闻发布会上获悉，上海徐汇区达到社会面基本清零标准，截至目前，上海已有8个区和浦东新区部分街镇社会面基本清零，这8个区分别是奉贤、金山、崇明、青浦、松江、普陀、嘉定和徐汇。...全文,上海疫情
4767921295855810,2022-5-11,宽窄观察#上海疫情#布道宽窄的微博视频,上海疫情
4767921265706343,2022-5-11,上海疫情两三个月让我这个从来不care零食的人学会了吃薯片零食饼干泡面面包小蛋糕速食自热锅。。。。。这些玩意以前二十年吃的加起来都没这俩个月吃得多,上海疫情
4767921228746704,2022-5-11,拿上海疫情做段子的是不是脑子有病，到底有什么好笑的呢？一边说什么不要歧视阳性病人不要用地域攻击风险区，一边笑得跟看戏似的，不是说不要二次伤害吗？反正水深火热的又不是你们对吧？上海的自娱自乐就算了，蹭鼻子上脸的你当然不行，你笑就是二次伤害呀。转发各种求助信息谣言倒是心疼万分，要对你...全文,上海疫情
4767921178673546,2022-5-11,#上海#核酸检测假阳性事件5月10日上午上海市新冠肺炎疫情防控工作新闻发布会上，上海市卫健委副主任赵丹丹表示，针对网上部分市民对核酸检测结果的情况反映，已开展对相关第三方检测机构的调查，如果发现违法违规问题，将依法依规从严查处，绝不姑息。在这种非常时期，做出这样无底线的事情，究竟...全文,上海疫情
4767921018507409,2022-5-11,#上海疫情#嗯，今天也蛮忙,上海疫情
4767920988883264,2022-5-11,#上海疫情#现在防范区到底能不能出小区啊？有没有个准话？区公众号发防范区不能出小区，门卫说可以出小区不能跨区，公司要求跨区回公司，门口马路栏杆拦起来了，要我绕路，我哪知道哪里没封路啊？,上海疫情
4767921228746704,2022-5-11,拿上海疫情做段子的是不是脑子有病，到底有什么好笑的呢？一边说什么不要歧视阳性病人不要用地域攻击风险区，一边笑得跟看戏似的，不是说不要二次伤害吗？反正水深火热的又不是你们对吧？上海的自娱自乐就算了，蹭鼻子上脸的你当然不行，你笑就是二次伤害呀。转发各种求助信息谣言倒是心疼万分，要对你...全文,上海疫情
4767921178673546,2022-5-11,#上海#核酸检测假阳性事件5月10日上午上海市新冠肺炎疫情防控工作新闻发布会上，上海市卫健委副主任赵丹丹表示，针对网上部分市民对核酸检测结果的情况反映，已开展对相关第三方检测机构的调查，如果发现违法违规问题，将依法依规从严查处，绝不姑息。在这种非常时期，做出这样无底线的事情，究竟...全文,上海疫情
4767921077229533,2022-5-11,三月四月在上海疫情最严重的时候他们没说入室消毒//@有酒盈樽ss:累了，毁灭吧//@花碘碘花小姐://@紫渲_立誓不摸鱼://@萨隆邪铁豆瓣酱:原本以为是个别极端操作的，现在……//@免庖丁://@廊下禁煙:原来福气真的在后头呐,上海疫情
4767921018507409,2022-5-11,#上海疫情#嗯，今天也蛮忙,上海疫情
4767920988883264,2022-5-11,#上海疫情#现在防范区到底能不能出小区啊？有没有个准话？区公众号发防范区不能出小区，门卫说可以出小区不能跨区，公司要求跨区回公司，门口马路栏杆拦起来了，要我绕路，我哪知道哪里没封路啊？,上海疫情
4767920766321773,2022-5-11,为什么总是先斩后瞎扯蛋揍why#上海疫情#,上海疫情
4767920729887076,2022-5-11,#异地恋##男友#照片是21年夏天拍的想你很开心，今天降到一千五啦~希望#上海疫情#能够快点好期待和你见面的那天异地恋,上海疫情
4767920523316412,2022-5-11,#上海疫情#今天圆满完成，第一组结束。上海,上海疫情
4767912990087975,2022-5-11,#上海疫情#服务业复工复产，恭喜,上海疫情
4767918594724073,2022-5-11,最近有2个关于上海疫情的谣言，非常典型：一个是“撬门入室消杀，连防盗门都变形了”；另一个是“转发负面消息，会没退休工资”。尤其第二个，体制内一看就知道太离谱了，但仍然大肆传播，说明「塔西佗陷阱」已经形成，当大众产生普遍不信任的氛围后，那些通过“艺术加工”并兼顾惊悚和离奇的谣...全文,上海疫情
4767920464595957,2022-5-11,【祝贺他们！】新华社上海5月11日电记者从11日举行的上海市新冠肺炎疫情防控新闻发布会上获悉，上海徐汇区达到社会面基本清零标准，截至目前，上海已有8个区和浦东新区部分街镇社会面基本清零，这8个区分别是奉贤、金山、崇明、青浦、松江、普陀、嘉定和徐汇。,上海疫情
4767920422649989,2022-5-11,#上海疫情#终于快了，感动,上海疫情
4767920339032439,2022-5-11,昨天门被砸开的图片辟谣了，又一次看图写小作文的事件。其实大家在上海疫情这段时间里面可以看到有很多事情被反转，或者是为了流量，热度，不惜造谣。虽然说里面不乏有真实的悲剧发生，但如果某一个事件被确实是造谣，而不是真实发生的。希望大家在事情被辟谣之后，能够多转发，让更多的人知道事实...全文,上海疫情
4767920234959777,2022-5-11,在这吃饭我突然想海底捞真的是为数不多深谋远虑的成功企业上海疫情火锅店开不了但他的各种速食可真的是大赚了一笔为什么大赚了一笔呢他的自热火锅还有番茄牛腩口味的在学校一直很畅销酸辣粉也有番茄牛腩口味的非常适合我这种无辣星人他的自热米饭的米真的比市面上其他自热米饭的米口...全文,上海疫情
4767920217916197,2022-5-11,上海徐汇区女子晒社区发的物资惊呆网友，可以直接开超市了！#上海战疫##上海疫情##抗疫一盘棋全国一家亲#我是归止的微博视频,上海疫情
4767920116728129,2022-5-11,《我们需要接种第4针新冠疫苗吗？-----谨慎支持！》刚刚看到有人批判张文宏老师，顺便也批判接种第4针新冠疫苗；上海疫情失控跟张文宏老师没什么关系。他只是医疗组的牵头人。对上海新冠疫情的防控没有多大影响力。实际上，他在去年的上海两会期间就提到要小心Omicron会引发上海更多病人。但很...全文,上海疫情
4767919974910868,2022-5-11,上海疫情，新增感染下降。5月10日，228+1259+（7）5月9日，234+2780+（6）5月8日，322+3625+（11）5月7日，215+3760+（8）5月6日，253+3961+（13）5月5日，245+4024+（12）5月4日，261+4390+（13）5月3日，260+4722+（16）5月2日，274+5395+（20）5月1日，727+6606+（32）4月30日，确诊78...全文,上海疫情
4767919836234636,2022-5-11,#惊不惊喜意不意外团完青菜，开始团飞机啦。就问你服不服！！上海团长牛B#打黑除恶##上海疫情##上海团长界的天花板##上海连续辟谣#花猫_女的微博视频,上海疫情
4767919554696863,2022-5-11,#上海疫情##徐汇龙华##上海静默#@上海徐汇发布@上海发布徐汇区龙华街道丰谷居委层层加码、一刀切无脑流静默封控从5月7日早上开始至今不允许金龙花苑（丰谷路185-205-225-285-315弄约1400户居民）居民补给任何生活物资。我算是家里物资比较充足的，现在还有即将过期的鲜奶和已经过期的豆制品、面点...全文,上海疫情
4767919475002720,2022-5-11,21世纪灾难生存大片！#隔离日记##上海疫情##记录我的青春年华#上海,上海疫情
4767919231997654,2022-5-11,#杨浦区##上海抗疫求助##上海疫情#杨浦区长海路街道，真是离谱啊，连书面盖章通知都没有，真就想到哪做到哪？,上海疫情
4767919122679019,2022-5-11,【拜登：可能取消对中国进口商品征收的部分关税】和上海今天疫情感染人数出现断崖式下降，A股可以挺直脊梁骨了,上海疫情
4767919055309796,2022-5-11,上海这个疫情让我深度怀疑之前学的政治理论依据是什么，河南疫情又重新让我相信党的存在以及社会对公民的奉献,上海疫情
4767919018607105,2022-5-11,新qq群：750687044上海疫情24小时疫情消息群解封消息全透明加群请注明微博昵称#上海小区##上海解封##上海上班##上海团##上海菜##上海买#入群标准见上条微博#上海核酸##上海开学##上海新增#,上海疫情
4767918959105437,2022-5-11,泛滥的卷心菜新去处🥕#上海疫情#上海,上海疫情
4767918790805260,2022-5-11,#抗击新型肺炎我们在行动##安庆身边事##安庆##皖文化##话说安庆##安徽##上海疫情##上海身边事#寒冰不能断流水，枯木也会再逢春。皖江大观亭的微博视频,上海疫情
4767918774029432,2022-5-11,#上海疫情#等疫情结束了抗原可以称斤卖了,上海疫情
4767918769833948,2022-5-11,#上海新增本土确诊228例无症状1259例##上海疫情#上海一男子用救护车运香烟被拘，民警在车上查获850条香烟今日最hot的微博视频,上海疫情
4767918539145701,2022-5-11,上海疫情，老百姓日子过不下去，有些人买不到菜、买高价菜、收烂菜烂肉，这应该问问那些官员、街道、居委会怎么干的事。但是现在的情况是其他省市的一些人，巴不得上海老百姓死，最好上海人（包括其他省市在上海的打工人）倒了霉，他们心里才开心，这样好验证一个道理：你发了烂肉，谁要你是上海人呢？...全文,上海疫情
4767918774029432,2022-5-11,#上海疫情#等疫情结束了抗原可以称斤卖了,上海疫情
4767918769833948,2022-5-11,#上海新增本土确诊228例无症状1259例##上海疫情#上海一男子用救护车运香烟被拘，民警在车上查获850条香烟今日最hot的微博视频,上海疫情
4767918539145701,2022-5-11,上海疫情，老百姓日子过不下去，有些人买不到菜、买高价菜、收烂菜烂肉，这应该问问那些官员、街道、居委会怎么干的事。但是现在的情况是其他省市的一些人，巴不得上海老百姓死，最好上海人（包括其他省市在上海的打工人）倒了霉，他们心里才开心，这样好验证一个道理：你发了烂肉，谁要你是上海人呢？...全文,上海疫情
4767918417773547,2022-5-11,#上海疫情#什么时候可以结束呢,上海疫情
4767918375833756,2022-5-11,#团长回应50万团飞机出上海##上海疫情#5月10日，一则“团飞机上海飞全国”的团购信息在上海市民的朋友圈内频繁转发。记者联系到该团购发布人黄传兵，对方表示，业务针对有需求离沪的特殊群体，团队成行前需获得审批，时间大约为一周。“航司有这样的业务，传统来说我们就是代理人，销售这个产品而已...全文,上海疫情
4767918234273688,2022-5-11,有没有人看这个采访直播的，心虚的根本听不见她在说什么，把音量调高了才勉强听清。回应为什么会假阳，还说阳性也可能会假阴，那我们平时这样做核酸的目的是什么？买彩票要是有这样的机率，谁不发财呀请问#上海疫情##上海新闻综合频道##最新疫情报道#,上海疫情
4767917935691138,2022-5-11,求求上海的别回来了求求上海好好防疫我已经网毕了你们还想怎样#上海疫情#,上海疫情
4767917889817642,2022-5-11,上海疫情数据查询入口网页链接数据每日与卫健委同步,上海疫情
4767917717586656,2022-5-11,#上海疫情#【封控第50天】50天前小区内门洞疯了小区大门口疯了数天前沿街商铺全疯了现如今次干道路口疯了…为了静默而疯嘛层层压层层疯你疯了都疯了…,上海疫情
4767917713392184,2022-5-11,上海疫情防控指挥部对奥密克戎说宝贝这次我是真的要冲刺了哦你准备好了吗？#上海疫情#,上海疫情
4767917402756183,2022-5-11,#上海疫情#牛鬼蛇神啥都有,上海疫情
4767917385715827,2022-5-11,日本人之所以会选择吉卜力动画进行二次创作，是因为2020年吉卜力工作室免费公开了8个作品的400张剧照，让大家随意使用。结果日本网友脑洞大开，根据图片搭配绝妙的句子，产生一种奇特的冷幽默，没想到现在上海疫情再次被玩了起来。“用吉卜力表达上海封城生活”。在上海的日本人憋疯了！把上海封城发到日网，意外火了…,上海疫情
4767917356879769,2022-5-11,今天的外卖小哥都消失了，全体静默了？？#上海疫情#,上海疫情
4767916971263838,2022-5-11,上海疫情下：流浪者的生活究竟是什么样的？#上海疫情##上海新增本土确诊228例无症状1259例##上海新增7例本土死亡#古朔说事的微博视频,上海疫情
4767916774655122,2022-5-11,【医院手术都恢复了吗？市卫健委：手术需要按照疾病本身的性质来分类安排】5月11日上午10时，上海举行新冠肺炎疫情防控工作第180场新闻发布会。上海市卫生健康委副主任赵丹丹表示，5月1日以来，全市医疗机构逐步恢复了日常医疗服务，但尚未完成恢复到疫情前的状态，手术需要按照疾病本身的性质来分类安...全文,上海疫情
4767916769149486,2022-5-11,我们湖北十堰商会又要来给会员发福利了…上一次在封城前一刻430送到小区。第二次情况如下：捐赠：本次物资由商会各位会长及会员单位进行捐赠。配送：由上海物资保供单位望家欢农产品集团进行优惠配置。由长芃物流供应链承运。感谢@方译 @东风新能源货卡徐飞 两位老总及全体爱心会员单位的...全文,上海疫情
4767916686053321,2022-5-11,上海的b疫情……还有没有救啊……我是真的已经到处乱爬了……我想买实体……想看演出😢,上海疫情
4767916526668097,2022-5-11,今天上海疫情数据不错：已断崖式下跌至一千多例了，顿时让人嘻笑颜开！照此下去，如南开大学所预测的那样，有可能在十五号左右清零，二十号左右解封。有盼头了！,上海疫情
4767916769149486,2022-5-11,我们湖北十堰商会又要来给会员发福利了…上一次在封城前一刻430送到小区。第二次情况如下：捐赠：本次物资由商会各位会长及会员单位进行捐赠。配送：由上海物资保供单位望家欢农产品集团进行优惠配置。由长芃物流供应链承运。感谢@方译 @东风新能源货卡徐飞 两位老总及全体爱心会员单位的...全文,上海疫情
4767916686053321,2022-5-11,上海的b疫情……还有没有救啊……我是真的已经到处乱爬了……我想买实体……想看演出😢,上海疫情
4767916526668097,2022-5-11,今天上海疫情数据不错：已断崖式下跌至一千多例了，顿时让人嘻笑颜开！照此下去，如南开大学所预测的那样，有可能在十五号左右清零，二十号左右解封。有盼头了！,上海疫情
4767916387467711,2022-5-11,2022.5.11上海防疫取得突破性进展1978.5.11光明日报刊登社论，实践是检验真理的唯一标准#历史上的今日##上海疫情#,上海疫情
4767916283926164,2022-5-11,螺蛳粉什么的在这个特殊时期太奢侈了那就……画一个解解馋吧老规矩，看过等于吃过！#螺蛳粉#Procreate#简笔画##上海疫情#,上海疫情
4767916148919544,2022-5-11,🦀✨🦀✨#微博视频号打卡计划#妈咪问：冰箱里有“呛蟹”，你吃不吃？“吃！”囡小姐爽快的回答！👩🏻🦱拆袋/👸🏻拍视频#囡style#味道真的鲜哦…😍这是#上海疫情#以来，第一次吃🦀。Aha！Oishi～😋😋#囡's觅食记#午安安。#第一视角制作人计划#😋...全文,上海疫情
4767916103043392,2022-5-11,#上海抗疫求助[超话]##上海疫情#凤城三村乱象后续‼️‼️‼️小区居民这两天被上门要求转移，不配合的居民被实施了撬锁以及拉闸的强制措施，我想知道这些手段都是允许的吗，p1是126号楼撬锁现状，p2是125号楼被拉闸现象有关转移的事其实完完全全可以跟居民提前预告，提前沟通，我相信居民也明事理...全文,上海疫情
4767916078139312,2022-5-11,#上海疫情#是五角场街道疯了还是我们居委疯了我们小区养只鸡可能都起不来那么早,上海疫情
4767915767764028,2022-5-11,抗疫求助上海市大宁街道昨天发的物资，咸肉和香肠，多家居民反应咸肉发黑发臭，甚至有蛆虫，反应给居委会，居委会处理方式居然是让有问题的回收送至居委会，这同一批次有问题的肉难道不应该全部回收吗？这本来是和居委会无关的，但是这处理方式实在是让人失望，说这是保供物资，就是街道的问题...全文,上海疫情
4767915512168705,2022-5-11,上海近期疫情情况4.30日，上海新增确诊、新增无症状感染者均下降，相关风险人群排查中新增阳性0例。5.1日，上海新增确诊、新增无症状感染者均下降，相关风险人群排查中新增阳性58例。5.2日，上海新增确诊、新增无症状感染者均下降，相关风险人群排查中新增阳性73例，增加15例，较前一日增加26%。5...全文,上海疫情
